"N"	"gene"	"beta"	"pval"	"varexp"
"gene152597"	45049	"Trim63"	0.0489776509747979	0.999999904884748	0
"gene152598"	45050	"Trim65"	-23.0961926907235	0.0396068697023572	0.32100567135473
"gene152599"	45051	"Trim66"	0.299499783400247	0.949520211349416	0.00808760737715058
"gene152600"	45052	"Trim67"	-0.1808268582792	0.203225144465925	0.187512809435868
"gene152601"	45053	"Trim68"	0.0718021873514045	1	0
"gene152602"	45054	"Trim69"	-0.0171559617612672	0.896723152808494	0.0221981676406043
"gene152603"	45055	"Trim7"	2.96418670921852	0.890784893456544	0.0176129917750338
"gene152604"	45056	"Trim71"	NA	NA	NA
"gene152605"	45057	"Trim72"	-0.0137898240608654	1	0
"gene152606"	45058	"Trim75"	0.284831193533048	1	0
"gene152607"	45059	"Trim8"	-12.4336661911555	1	0
"gene152608"	45060	"Trim80"	-0.0534434560454496	0.957160774477731	0.0446792294087547
"gene152609"	45061	"Trim9"	0.442278560085665	0.342998762722268	0.176739583855177
"gene152610"	45062	"Triml1"	0.0126583209674921	0.454137506795914	0.16323801895714
"gene152611"	45063	"Triml2"	0.232049453162149	1	0
"gene152612"	45064	"Trio"	14.6933174264472	0.0523762528113798	0.36687244736132
"gene152613"	45065	"Triobp"	5.71913729468432	0.0397838768788468	0.330830413139416
"gene152614"	45066	"Trip10"	8.83622485458884	0.640990406570032	0.0794577205128162
"gene152615"	45067	"Trip11"	-7.03580095387826	0.414175438916901	0.136484995034299
"gene152616"	45068	"Trip12"	-11.4935929425665	0.121379796062642	0.24551109368121
"gene152617"	45069	"Trip13"	3.56490727532097	1	0
"gene152618"	45070	"Trip4"	-81.5193839268836	1.20815376876329e-08	0.853956921983715
"gene152619"	45071	"Trip6"	-2.28735746633421	0.432825231052353	0.125522394290481
"gene152620"	45072	"Triqk"	NA	NA	NA
"gene152621"	45073	"Trir"	-3.69377080361388	0.999999809769497	0
"gene152622"	45074	"Trit1"	0.440958217611329	0.764913356797664	0.0495043832808433
"gene152623"	45075	"Trmo"	-8.9430004128876	0.274757855417794	0.24103834674358
"gene152624"	45076	"Trmt1"	-11.1429047454436	0.00593064234777086	0.518140564114927
"gene152625"	45077	"Trmt10a"	-4.70524878616088	0.442300055244601	0.136912411895935
"gene152626"	45078	"Trmt10b"	-6.69139324774133	0.999999809769497	0
"gene152627"	45079	"Trmt10c"	-25.3281027104137	1	0
"gene152628"	45080	"Trmt11"	-5.76985259153591	1	0
"gene152629"	45081	"Trmt112"	-9.56132770672018	0.00200156160726633	0.488778036443583
"gene152630"	45082	"Trmt112-ps1"	0.0672761587635791	0.60091097927634	0.0729300824776053
"gene152631"	45083	"Trmt112-ps2"	-0.0789348549690919	1	0
"gene152632"	45084	"Trmt12"	-5.59187312738472	0.185024793018528	0.211534955918023
"gene152633"	45085	"Trmt13"	-7.2822308149748	0.672740229589694	0.0565919950466147
"gene152634"	45086	"Trmt1l"	-30.0023113792401	0.497599563246894	0.0962856980454917
"gene152635"	45087	"Trmt2a"	-21.0613362270189	0.202059318994362	0.19060951701969
"gene152636"	45088	"Trmt2b"	NA	NA	NA
"gene152637"	45089	"Trmt44"	-4.32808106735605	0.403416856243824	0.13480248023212
"gene152638"	45090	"Trmt5"	-10.6594742111729	0.290059778859633	0.436058406138422
"gene152639"	45091	"Trmt6"	-6.08654303376129	1	0
"gene152640"	45092	"Trmt61a"	-4.82801795017489	5.26122959450225e-05	0.627703099718993
"gene152641"	45093	"Trmt61b"	0.0244679709908838	0.178621885878843	0.196863770726106
"gene152642"	45094	"Trmt9b"	0.337641379571459	0.966822723898231	0.00721253337595794
"gene152643"	45095	"Trmu"	-12.6438421302901	1	0
"gene152644"	45096	"Trnau1ap"	-14.8991826594792	0.00652448883175731	0.469874868721567
"gene152645"	45097	"Trnp1"	-0.0714699441160826	0.435198725585138	0.13651923661452
"gene152646"	45098	"Trnt1"	-19.5078459343795	1	0
"gene152647"	45099	"Tro"	0.0195449145140897	0.794902981861188	0.0335334540616406
"gene152648"	45100	"Troap"	0.572947383334051	0.078323837369331	0.250567385114812
"gene152649"	45101	"Trp53"	-71.4301588055166	1.46610556887754e-05	0.647000831714588
"gene152650"	45102	"Trp53-ps"	-0.379648997539538	0.000903724928366082	0.548134438492374
"gene152651"	45103	"Trp53bp1"	25.4631478839753	1	0
"gene152652"	45104	"Trp53bp2"	NA	NA	NA
"gene152653"	45105	"Trp53cor1"	0.942938659058488	1	0
"gene152654"	45106	"Trp53i11"	-58.8173145827024	1.8375962957675e-06	0.765747089686496
"gene152655"	45107	"Trp53i13"	-11.7902128012817	0.0622259664795928	0.375443549490999
"gene152656"	45108	"Trp53inp1"	-81.675398536488	0.0110438806548918	0.407213862329494
"gene152657"	45109	"Trp53inp2"	27.996854099039	0.695514473057941	0.0560820016429563
"gene152658"	45110	"Trp53rka"	-10.8003919601566	0.0813625853446738	0.256266485341081
"gene152659"	45111	"Trp53rkb"	-2.55721768385656	0.0604527399784219	0.296095464538799
"gene152660"	45112	"Trp53tg5"	-0.402050597052161	0.342907472557433	0.139512090304625
"gene152661"	45113	"Trp63"	-0.0402871881429011	0.23075336560007	0.177579114352779
"gene152662"	45114	"Trp73"	-0.315417952119297	0.262375536102983	0.1687803810132
"gene152663"	45115	"Trp73os"	0.0161673799334284	0.999999924804791	0
"gene152664"	45116	"Trpa1"	2.72744602197445	0.542360293079283	0.0833736282643572
"gene152665"	45117	"Trpc1"	0.471808304137837	0.288272365217755	0.17653509023361
"gene152667"	45118	"Trpc3"	0.186782364009873	0.0153513463137714	0.447287383970025
"gene152668"	45119	"Trpc4"	-0.0772330057622482	0.972526451184814	0.00647421946517171
"gene152669"	45120	"Trpc4ap"	NA	NA	NA
"gene152670"	45121	"Trpc5"	0.0099857346647646	1	0
"gene152671"	45122	"Trpc5os"	-0.000800590276187369	0.501027723999439	0.119068436007523
"gene152672"	45123	"Trpc6"	2.29987900932057	0.395782033041947	0.137751622430006
"gene152673"	45124	"Trpc7"	0.019020446980504	1	0
"gene152674"	45125	"Trpd52l3"	-0.0204469805040418	1	0
"gene152675"	45126	"Trpm1"	1.66273061931618	8.96968355210893e-09	0.945934600460135
"gene152676"	45127	"Trpm2"	0.589633856395625	1	0
"gene152677"	45128	"Trpm3"	0.226343319067998	1	0
"gene152678"	45129	"Trpm4"	-7.89791388596747	0.0478334915130883	0.6656653658429
"gene152679"	45130	"Trpm5"	-0.106449414473749	0.887802899265146	0.0191640220984659
"gene152680"	45131	"Trpm6"	5.23766695801432	3.60814922864959e-16	0.943915166336652
"gene152681"	45132	"Trpm7"	-63.3107416352013	0.0481418112741211	0.300857078356419
"gene152682"	45133	"Trpm8"	-0.159296243461721	1	0
"gene152683"	45134	"Trps1"	41.0874910089891	0.0577806427524393	0.32568557949541
"gene152684"	45135	"Trpt1"	5.04707560627675	1	0
"gene152685"	45136	"Trpv1"	NA	NA	NA
"gene152686"	45137	"Trpv2"	18.728441945688	0.595532590174064	0.0679963647515636
"gene152687"	45138	"Trpv3"	0.07132667617689	1	0
"gene152688"	45139	"Trpv4"	-0.911239460125616	0.333473778635571	0.210437169673529
"gene152689"	45140	"Trpv5"	0.200190204469805	0.999999865486721	0
"gene152690"	45141	"Trpv6"	-1.09301896165723	0.0287495724416523	0.508141675539691
"gene152691"	45142	"Trrap"	-5.07655729909656	0.999999809769497	0
"gene152692"	45143	"Trub1"	-9.1059005112496	0.0497425908587822	0.331273163598654
"gene152693"	45144	"Trub2"	-10.4802662862577	0.999999809769497	0
"gene152694"	45145	"Try10"	-0.12981455064194	1	0
"gene152695"	45146	"Try4"	-0.00595542813146375	0.645857951827757	0.0771179961966836
"gene152696"	45147	"Try5"	0.132507131010799	0.878554452266752	0.0254330709331404
"gene152697"	45148	"Tsacc"	-2.549133587605	1.82475036094852e-06	0.861278043112311
"gene152698"	45149	"Tsc1"	-3.14463390679232	0.0974488849017289	0.276179793676675
"gene152699"	45150	"Tsc2"	6.8094795140453	0.253758306663451	0.162209737609783
"gene152700"	45151	"Tsc22d1"	6.73610555798245	0.000161437263682225	0.655992865661398
"gene152701"	45152	"Tsc22d2"	NA	NA	NA
"gene152702"	45153	"Tsc22d3"	204.665132141398	0.000250281774127403	0.58307733869852
"gene152703"	45154	"Tsc22d4"	-75.5024184049293	0.00184187403901522	0.609055775173103
"gene152704"	45155	"Tsen15"	2.83717174125839	0.429916451824617	0.160839899183819
"gene152705"	45156	"Tsen2"	-10.2033535816019	0.0436420160358489	0.590393244275699
"gene152706"	45157	"Tsen34"	-5.56067476675493	0.100989546163392	0.25753605398038
"gene152707"	45158	"Tsen54"	-17.9434883912905	0.00903070508774354	0.762518738982203
"gene152708"	45159	"Tsfm"	-1.34596722385836	0.424812309489191	0.128702961050619
"gene152709"	45160	"Tsg101"	3.3196425061864	0.140506820734029	0.213806149082558
"gene152710"	45161	"Tsg101-ps"	0.257376740103943	0.0657035506022062	0.269121853014263
"gene152711"	45162	"Tsga10"	-3.93981032133642	8.14344903792879e-06	0.744504341884823
"gene152712"	45163	"Tsga10ip"	-0.472182596291013	1	0
"gene152713"	45164	"Tsga13"	0.0530842927202678	0.0480566389073144	0.348185773792779
"gene152715"	45165	"Tshb"	0.013814148116249	0.000605712190627032	0.610318949185804
"gene152716"	45166	"Tshr"	0.308131241084166	0.999999809769497	0
"gene152717"	45167	"Tshz1"	2.89966714217784	1	0
"gene152718"	45168	"Tshz2"	NA	NA	NA
"gene152719"	45169	"Tshz3"	9.48290757169169	0.00144084849990178	0.541146193139611
"gene152720"	45170	"Tsix"	-0.131716595339991	1	0
"gene152721"	45171	"Tsks"	0.118163094123414	0.148962671339216	0.216952253245032
"gene152722"	45172	"Tsku"	0.494531621493105	1	0
"gene152723"	45173	"Tslp"	-0.0908226343319069	1	0
"gene152724"	45174	"Tslrn1"	0.0561103185924869	1	0
"gene152725"	45175	"Tsn"	-14.1421778411792	1	0
"gene152726"	45176	"Tsnax"	-57.9454863071372	0.00124270850584911	0.547551903008466
"gene152727"	45177	"Tsnaxip1"	-0.439756769756778	0.309757170494183	0.142858492738621
"gene152728"	45178	"Tspan1"	0.383737517831669	1	0
"gene152729"	45179	"Tspan10"	-0.262006657156443	1	0
"gene152730"	45180	"Tspan11"	0.0851165002377556	1	0
"gene152731"	45181	"Tspan12"	0.0898716119828816	0.999999904884748	0
"gene152732"	45182	"Tspan13"	292.047514451733	0.167657775429108	0.19698026014348
"gene152733"	45183	"Tspan14"	-6.99257216932584	0.014633021146064	0.420724842484957
"gene152734"	45184	"Tspan15"	NA	NA	NA
"gene152735"	45185	"Tspan17"	0.902616908182362	0.00102467811481829	0.561595638560436
"gene152736"	45186	"Tspan18"	-0.27706327278302	0.212215942052763	0.302150993368513
"gene152737"	45187	"Tspan2"	5.01426533523538	1	0
"gene152738"	45188	"Tspan2os"	0.123722432625046	0.909962746584872	0.0148105321466953
"gene152739"	45189	"Tspan3"	-0.288307868776786	0.055278828245696	0.452138278451345
"gene152740"	45190	"Tspan31"	15.3362386445327	0.14009747334376	0.270410208714375
"gene152741"	45191	"Tspan32"	-157.418793475025	0.0336810305339366	0.456435845013678
"gene152742"	45192	"Tspan32os"	0.145074942845985	0.700523818942059	0.0768005402395297
"gene152743"	45193	"Tspan33"	0.0565858297669995	1	0
"gene152744"	45194	"Tspan4"	7.18640038040894	1	0
"gene152745"	45195	"Tspan5"	-0.908966909800853	2.61592246462289e-06	0.736292894487932
"gene152746"	45196	"Tspan6"	-1.06000877705637	0.426287956677027	0.108903031622171
"gene152747"	45197	"Tspan7"	0.432715168806467	1	0
"gene152748"	45198	"Tspan8"	0.58263329305493	0.055928318267844	0.303746255320689
"gene152749"	45199	"Tspan9"	-9.24875053073928	0.000329717892942188	0.814977331211806
"gene152750"	45200	"Tspear"	NA	NA	NA
"gene152751"	45201	"Tspo"	40.7931526390868	1	1.26077639191764e-16
"gene152752"	45202	"Tspo2"	0.038768826339378	0.86928454877212	0.0287196076729057
"gene152753"	45203	"Tspoap1"	5.40235873185134	1.0944580466242e-05	0.690686984931701
"gene152754"	45204	"Tspy-ps"	0.127436994769377	1	0
"gene152756"	45205	"Tspyl1"	19.4465049928673	1	0
"gene152757"	45206	"Tspyl2"	2.39087018544936	1	0
"gene152758"	45207	"Tspyl3"	-27.2076614019736	0.00165744796539262	0.482099238159863
"gene152759"	45208	"Tspyl4"	-16.1550860980122	0.752212180217756	0.0679166049529953
"gene152760"	45209	"Tspyl5"	0.148834997622444	1	1.29387359432818e-20
"gene152761"	45210	"Tsr1"	-39.1460862596376	1.61794744906162e-06	0.769056592234196
"gene152762"	45211	"Tsr2"	-1.75310269750032	0.343576515094824	0.190057010640507
"gene152763"	45212	"Tsr3"	-14.160484968265	0.0352588834688212	0.359614333751784
"gene152764"	45213	"Tssc4"	-13.818112428167	0.000599222167162232	0.568294581810761
"gene152765"	45214	"Tssk1"	-0.108052103366655	0.305667525590023	0.207913390314769
"gene152766"	45215	"Tssk2"	-0.123670433416613	0.513408134807319	0.169214878516743
"gene152767"	45216	"Tssk3"	NA	NA	NA
"gene152768"	45217	"Tssk4"	-1.47408464098906	1	0
"gene152769"	45218	"Tssk5"	-0.123623763379063	0.356486678276384	0.135204959066822
"gene152770"	45219	"Tssk6"	0.282453637660486	1	0
"gene152771"	45220	"Tst"	1.32877407752876	0.00269760895069149	0.491377754325616
"gene152772"	45221	"Tsta3"	-12.9674152470233	0.104795160489261	0.25580784470086
"gene152773"	45222	"Tstd1"	-5.09602938856027	0.013121247756909	0.401683341956989
"gene152774"	45223	"Tstd2"	-3.88825487398953	1	0
"gene152775"	45224	"Tstd3"	0.0687378773624392	0.340082167310428	0.158975111884379
"gene152776"	45225	"Tsx"	-0.178792201616738	1	0
"gene152777"	45226	"Ttbk1"	0.204976540288239	0.60140938124602	0.0998609135831878
"gene152778"	45227	"Ttbk2"	5.55493026123839	0.281675978044132	0.153093317078142
"gene152779"	45228	"Ttc1"	-4.15474501156813	0.28353122286692	0.159473417863849
"gene152780"	45229	"Ttc12"	0.495177733753515	0.220600340405637	0.205768134835135
"gene152781"	45230	"Ttc13"	-86.6704707560628	0.999999730973442	0
"gene152782"	45231	"Ttc14"	-59.4642006901948	0.0310694687779737	0.352950427252921
"gene152783"	45232	"Ttc16"	NA	NA	NA
"gene152784"	45233	"Ttc17"	-14.7264196127819	0.135716766629202	0.206409226352647
"gene152785"	45234	"Ttc19"	-0.165928366194446	0.0267073226809442	0.343804279290206
"gene152786"	45235	"Ttc21a"	0.217784117926771	1	0
"gene152787"	45236	"Ttc21b"	2.50118877793628	1	0
"gene152788"	45237	"Ttc22"	0.0713894166060171	0.822399803584448	0.0282967483545141
"gene152789"	45238	"Ttc23"	-0.391798093473053	0.971763399790915	0.00485145942701486
"gene152790"	45239	"Ttc23l"	0.0499286733238231	0.999999809769497	0
"gene152791"	45240	"Ttc24"	-0.146932952924394	1	0
"gene152792"	45241	"Ttc25"	-0.00515311899252475	0.467501943972744	0.130575007702445
"gene152793"	45242	"Ttc26"	0.140547772613027	0.0161426804403627	0.457940783013988
"gene152794"	45243	"Ttc27"	-18.2823890372643	0.000855245399414587	0.596250264548869
"gene152795"	45244	"Ttc28"	2.97069291316732	0.0430140618715533	0.374983098851339
"gene152796"	45245	"Ttc29"	0.104612458392772	1	0
"gene152797"	45246	"Ttc3"	-28.5465849082078	0.171933799057913	0.359942596150764
"gene152798"	45247	"Ttc30a1"	-1.16695980107434	0.391415568568661	0.135451346593124
"gene152799"	45248	"Ttc30a2"	NA	NA	NA
"gene152800"	45249	"Ttc30b"	-0.125534950071327	0.999999865486721	0
"gene152801"	45250	"Ttc32"	-0.717898293792323	0.0370701749285083	0.353612729005359
"gene152802"	45251	"Ttc33"	-1.65859909841766	0.225212317322562	0.193362098960973
"gene152803"	45252	"Ttc34"	0.121682110075911	0.916905399656931	0.0140563262859596
"gene152804"	45253	"Ttc36"	-0.0537802908969274	0.836031877910568	0.034813710912304
"gene152805"	45254	"Ttc37"	-19.2688350974788	0.0356165678910021	0.386404987857717
"gene152806"	45255	"Ttc38"	-5.0110770489002	0.128658942387983	0.241474225134027
"gene152807"	45256	"Ttc39a"	0.149508470751632	0.936325807067233	0.0100249300024159
"gene152808"	45257	"Ttc39aos1"	0.0332435665843263	0.601611866790342	0.0690906401137378
"gene152809"	45258	"Ttc39b"	25.3289927862366	0.0141853331872339	0.489375010891729
"gene152810"	45259	"Ttc39c"	16.9571559530228	6.53714897164583e-08	0.809289068619769
"gene152811"	45260	"Ttc39d"	0.0344637752496286	0.0587116342528741	0.342563710711282
"gene152812"	45261	"Ttc4"	-15.3176414645745	0.999999809769497	0
"gene152813"	45262	"Ttc41"	1.03471231573942	1	0
"gene152814"	45263	"Ttc5"	-9.31653748038759	0.000711764958362181	0.510611233011372
"gene152815"	45264	"Ttc6"	NA	NA	NA
"gene152816"	45265	"Ttc7"	-34.2111723500506	5.4887973936297e-05	0.729383413139245
"gene152817"	45266	"Ttc7b"	-7.36799861934204	2.26209057540107e-05	0.740885203555947
"gene152818"	45267	"Ttc8"	3.58582976699952	1	0
"gene152819"	45268	"Ttc9"	-0.0888896768898552	0.967866753144088	0.00721173789561734
"gene152820"	45269	"Ttc9b"	0.0261531145632924	1	1.05441061385767e-09
"gene152821"	45270	"Ttc9c"	-6.92981763798429	0.218098398866374	0.204360670003139
"gene152822"	45271	"Ttf1"	-10.4009142950206	0.55280291765559	0.0767403688062755
"gene152823"	45272	"Ttf2"	2.89701416195096	0.804975033776877	0.0493041552869563
"gene152824"	45273	"Tti1"	-14.5337863771987	0.0411042465865257	0.327297768477809
"gene152825"	45274	"Tti2"	-8.66490640758082	0.381562545406913	0.117180592291979
"gene152826"	45275	"Ttk"	5.18134834652984	0.0023440257586475	0.654446812755213
"gene152827"	45276	"Ttl"	-1.28530670470756	0.999999809769497	0
"gene152828"	45277	"Ttll1"	7.03043271516881	1	0
"gene152829"	45278	"Ttll10"	-0.646205490318381	0.021484331424765	0.511558324499671
"gene152830"	45279	"Ttll11"	-0.196386115073704	1	0
"gene152831"	45280	"Ttll12"	NA	NA	NA
"gene152832"	45281	"Ttll13"	0.165953399904898	0.999999809769497	0
"gene152833"	45282	"Ttll2"	0.0513552068473609	0.999999883508083	0
"gene152834"	45283	"Ttll3"	-13.3927364818598	0.574943982868592	0.083226285115304
"gene152835"	45284	"Ttll4"	-5.40561103185925	0.999999809769497	0
"gene152836"	45285	"Ttll5"	-0.44133518538707	0.350174313622817	0.129284208875372
"gene152837"	45286	"Ttll6"	-0.0470756062767475	1	0
"gene152838"	45287	"Ttll7"	-0.249167855444603	1	0
"gene152839"	45288	"Ttll8"	0.0513552068473609	0.999999904884748	0
"gene152840"	45289	"Ttll9"	-0.470827159499728	0.110034924860758	0.305511464014289
"gene152841"	45290	"Ttn"	45.1825519401009	0.793416910324306	0.0339129908681963
"gene152842"	45291	"Ttpa"	0.08226343319068	1	0
"gene152843"	45292	"Ttpal"	-8.91975746642071	0.0457856022450934	0.326909530343991
"gene152844"	45293	"Ttr"	0.082420932182707	0.59532751765116	0.0690715273047737
"gene152845"	45294	"Ttyh1"	0.827906057364301	0.0881722452325023	0.323904144713447
"gene152846"	45295	"Ttyh2"	25.672253301524	0.543693445684567	0.110153424768571
"gene152847"	45296	"Ttyh3"	NA	NA	NA
"gene152848"	45297	"Tub"	0.101759391345697	1	0
"gene152849"	45298	"Tuba-rs1"	0.182120779838326	1	0
"gene152850"	45299	"Tuba1a"	-24.1090560841587	0.155011899948686	0.363322054692866
"gene152851"	45300	"Tuba1b"	-3.25532416696105	2.01502944768124e-08	0.8029835241548
"gene152852"	45301	"Tuba1c"	2.31878053910163	0.000455735513651292	0.532462260790253
"gene152853"	45302	"Tuba3a"	-0.660869952119866	0.240187851633224	0.342048757677339
"gene152854"	45303	"Tuba3b"	0.08226343319068	1	0
"gene152855"	45304	"Tuba4a"	-37.6767947341807	2.86151773631592e-11	0.879290615739168
"gene152856"	45305	"Tuba8"	8.45293030978098	0.0515811574254959	0.338169995958562
"gene152857"	45306	"Tubal3"	-0.0158038700678061	0.278267580176588	0.163772262982315
"gene152858"	45307	"Tubb1"	-0.0245252811732023	0.0153387497288561	0.650332982632456
"gene152859"	45308	"Tubb2a"	9.42906432621155	0.0912326790009176	0.661389498163771
"gene152860"	45309	"Tubb2a-ps2"	0.00646911835727845	0.065045157899104	0.335329546348963
"gene152861"	45310	"Tubb2b"	-0.849733840927948	0.169567519717012	0.333346793272427
"gene152862"	45311	"Tubb3"	2.08270395498322	0.0020240147704396	0.844361866594523
"gene152863"	45312	"Tubb4a"	NA	NA	NA
"gene152864"	45313	"Tubb4b"	12.2718491492365	6.38536563277396e-05	0.599373628457092
"gene152865"	45314	"Tubb4b-ps1"	-0.0297135940909767	0.202186800753187	0.175749740270611
"gene152866"	45315	"Tubb4b-ps2"	0.0367827739295903	0.25096251434187	0.209681944990811
"gene152867"	45316	"Tubb5"	-70.0592272780638	0.000119022479244811	0.822955964710699
"gene152868"	45317	"Tubb6"	5.81363733712532	0.0346713537202255	0.496289653401623
"gene152869"	45318	"Tubd1"	-2.4113171659534	1	0
"gene152870"	45319	"Tube1"	4.49025202092249	0.999999809769497	0
"gene152871"	45320	"Tubg1"	-4.04440778940983	0.191822147617291	0.193507485091274
"gene152872"	45321	"Tubg2"	-2.35199599331617	0.000349301752144743	0.62579619215993
"gene152873"	45322	"Tubgcp2"	5.56102420259147	0.0177462942113553	0.392418620816602
"gene152874"	45323	"Tubgcp3"	-19.470280551593	0.999999809769497	0
"gene152875"	45324	"Tubgcp4"	-22.5849340407541	0.119087357126698	0.278153785712847
"gene152876"	45325	"Tubgcp5"	-23.0632429862102	1	0
"gene152877"	45326	"Tubgcp6"	-8.73771450683184	0.928830455867813	0.0129486445484793
"gene152878"	45327	"Tufm"	-41.8069083579651	7.74944754984357e-09	0.865387875952937
"gene152879"	45328	"Tuft1"	NA	NA	NA
"gene152880"	45329	"Tug1"	-162.913819984704	0.00182630753512625	0.548924269612188
"gene152881"	45330	"Tulp1"	0.0884450784593438	1	0
"gene152882"	45331	"Tulp2"	2.34308066732203	0.221091201761079	0.248713915962475
"gene152883"	45332	"Tulp3"	-5.02208392114968	0.00441662836559956	0.610602596810086
"gene152884"	45333	"Tulp4"	-16.6460993592017	0.298453807704357	0.187833255219528
"gene152885"	45334	"Tunar"	1.10576822869629	0.518477767733004	0.0973381284440256
"gene152886"	45335	"Tusc1"	0.180033111123419	0.759779955582771	0.0529787583121424
"gene152887"	45336	"Tusc2"	-8.76119057976001	0.271641748503582	0.144549627659372
"gene152888"	45337	"Tusc3"	36.6936532004126	0.171847277569528	0.231566038999114
"gene152889"	45338	"Tut1"	-17.2886874279452	0.0113638166830184	0.391567976915547
"gene152890"	45339	"Tut4"	9.15073548441557	0.00287192155369153	0.495535666802236
"gene152891"	45340	"Tut7"	1.33380884450778	0.999999809769497	0
"gene152892"	45341	"Tvp23a"	-2.28386882111392	0.131086086717342	0.312770849697158
"gene152893"	45342	"Tvp23b"	6.02234902520206	1	0
"gene152894"	45343	"Tvp23bos"	0.129858330241446	0.928344221451875	0.01151590909191
"gene152895"	45344	"Twf1"	NA	NA	NA
"gene152896"	45345	"Twf2"	-80.8231952544625	5.84910410884572e-06	0.659031807209711
"gene152897"	45346	"Twist1"	0.0385164051355207	1	0
"gene152898"	45347	"Twist2"	-0.0123632905373276	1	0
"gene152899"	45348	"Twistnb"	-18.6628770558249	0.5088029972537	0.0857925938748823
"gene152900"	45349	"Twnk"	-28.6894239257164	0.02850174747865	0.719170083259412
"gene152901"	45350	"Twsg1"	-0.0533876592242736	0.0261395645311924	0.381128482307071
"gene152902"	45351	"Txk"	-240.264552679118	0.0043878604793115	0.624537865558505
"gene152903"	45352	"Txlna"	-21.4261081062582	0.100829026205528	0.265553290883361
"gene152904"	45353	"Txlnb"	2.10429144387647	0.820280413308716	0.0445888231525672
"gene152905"	45354	"Txlng"	-23.1078311903379	0.507008155096888	0.131957333333036
"gene152906"	45355	"Txn-ps1"	0.0256776034236805	1	0
"gene152907"	45356	"Txn1"	-13.9991508267761	0.000305693436286276	0.641660597489879
"gene152908"	45357	"Txn2"	-27.3808170768344	0.000835856024327661	0.497256523482745
"gene152909"	45358	"Txndc11"	3.44485487260086	0.935735050188283	0.00995442834575754
"gene152910"	45359	"Txndc12"	6.48538677853897	0.878790856917195	0.0196755214309872
"gene152911"	45360	"Txndc15"	NA	NA	NA
"gene152912"	45361	"Txndc16"	-8.28340466000951	0.999999809769497	6.44434540491306e-16
"gene152913"	45362	"Txndc17"	-5.44008161754297	0.0201582877840243	0.360244953716053
"gene152914"	45363	"Txndc2"	0.0603899191631003	1	0
"gene152915"	45364	"Txndc5"	24.1957085188447	1.10996501142063e-08	0.845638844664462
"gene152916"	45365	"Txndc8"	0.00616676392441826	0.919181319392113	0.0125353749569956
"gene152917"	45366	"Txndc9"	-16.2647947613663	0.0153287909501579	0.34883927044524
"gene152918"	45367	"Txnip"	-103.968161387962	0.838189034266891	0.0353939966840001
"gene152919"	45368	"Txnl1"	21.0637184973846	0.999999809769497	0
"gene152920"	45369	"Txnl4a"	-1.31187384045385	0.0719842434050633	0.249960502756347
"gene152921"	45370	"Txnl4b"	0.811697574893014	0.999999809769497	0
"gene152922"	45371	"Txnrd1"	16.1189921905738	0.00102973017753101	0.486606269345406
"gene152923"	45372	"Txnrd2"	5.41638267850141	0.0846744105895343	0.313033186577116
"gene152924"	45373	"Txnrd3"	-0.530754024171789	0.0207000606770924	0.394101030438634
"gene152925"	45374	"Tyk2"	-116.561463157883	1.60268598728711e-05	0.822277430378751
"gene152926"	45375	"Tymp"	-1.51678161349544	0.706861347666367	0.0574387476373501
"gene152927"	45376	"Tyms"	NA	NA	NA
"gene152928"	45377	"Tyms-ps"	-0.0156918687589158	0.999999904884748	0
"gene152929"	45378	"Tyr"	-0.0455166737992378	0.553949254177285	0.108879887283102
"gene152930"	45379	"Tyro3"	-0.429878069172876	2.75093083580621e-10	0.847248367069216
"gene152931"	45380	"Tyrobp"	-1.6874630426571	2.98430007747468e-13	0.935149841332497
"gene152932"	45381	"Tyrp1"	0.0147408464098906	1	0
"gene152933"	45382	"Tysnd1"	-1.74722945750048	0.200933064080078	0.275054210748209
"gene152934"	45383	"Tyw1"	-1.69030163261057	0.62040338826529	0.0679037846731651
"gene152935"	45384	"Tyw3"	-5.57437914529973	0.0817754238021218	0.322231544884916
"gene152936"	45385	"Tyw5"	0.363167311903353	0.393697650433616	0.157831036243436
"gene152937"	45386	"U2af1"	-4.88483789067927	4.40934178564791e-05	0.631264841436557
"gene152938"	45387	"U2af1l4"	-1.04024294010503	0.662780214855108	0.0755241060661385
"gene152939"	45388	"U2af2"	-11.051338413816	8.8173368542475e-07	0.739134401795435
"gene152940"	45389	"U2surp"	-27.2463147883976	0.999999809769497	0
"gene152941"	45390	"U90926"	0.0470756062767475	1	4.30916905185617e-18
"gene152942"	45391	"Uaca"	0.0296873876579615	0.548975288314905	0.102358569006727
"gene152943"	45392	"Uap1"	NA	NA	NA
"gene152944"	45393	"Uap1l1"	-19.4991985895146	0.000354408257481614	0.695415261099695
"gene152945"	45394	"Uba1"	-266.590892909136	1.78463400777776e-05	0.764030278821849
"gene152946"	45395	"Uba1y"	0.0148182774843925	0.772962614467034	0.0368003488033219
"gene152948"	45396	"Uba1y-ps2"	-0.0080836899667142	1	0
"gene152949"	45397	"Uba2"	-15.1473891460616	0.113661415501064	0.220458828803206
"gene152950"	45398	"Uba3"	-18.2774921688689	0.499483090961845	0.115066644743771
"gene152951"	45399	"Uba5"	9.64241559676652	1	0
"gene152952"	45400	"Uba52"	-0.470568641719721	0.044454823292215	0.330278340027257
"gene152953"	45401	"Uba52-ps"	0.0670470756062766	1	0
