"pseudo_name"	"PeakID"	"gene"	"beta"	"pval"	"varexp"
"443167"	"gene543288"	"ImmGenATAC1219.peak_498958"	"Gadl1"	0.288768672061159	0.0271231485439117	0.682099811419548
"443230"	"gene543352"	"ImmGenATAC1219.peak_499014"	"Gadl1"	0.216623566373343	0.0054928842436225	0.73383566455896
"443240"	"gene543362"	"ImmGenATAC1219.peak_499023"	"Gadl1"	0.597228116562172	0.0201668586463048	0.740033225677033
"443764"	"gene543887"	"ImmGenATAC1219.peak_499497"	"Gm17399"	0.233385863093023	0.0111141864167083	0.764867061039091
"443804"	"gene543927"	"ImmGenATAC1219.peak_499532"	"4933432G23Rik"	0.549015336050475	0.0334725564032142	0.705491637358329
"443809"	"gene543932"	"ImmGenATAC1219.peak_499537"	"4933432G23Rik"	0.238776813435488	0.0139355135115201	0.757098028687564
"444000"	"gene544123"	"ImmGenATAC1219.peak_499709"	"Itga9"	0.448782181711965	0.0255934504124961	0.721839325384289
"444029"	"gene544152"	"ImmGenATAC1219.peak_499735"	"Itga9"	0.222422477062134	0.00606400808020202	0.758656973529497
"444062"	"gene544185"	"ImmGenATAC1219.peak_499765"	"Ctdspl"	0.209126706579743	0.00209622431053395	0.776730983966007
"444268"	"gene544391"	"ImmGenATAC1219.peak_499950"	"Acvr2b"	0.314619693476246	6.4978387270352e-05	0.964393650046087
"444479"	"gene544602"	"ImmGenATAC1219.peak_500138"	"Csrnp1"	0.232604673748309	0.0014067456045908	0.835828601916487
"444542"	"gene544665"	"ImmGenATAC1219.peak_500195"	"Ccr8"	0.200593330983331	0.031851938162774	0.724355960035059
"444733"	"gene544856"	"ImmGenATAC1219.peak_500367"	"5830454E08Rik"	0.201497598807711	0.0058729028643399	0.806354487429108
"444740"	"gene544863"	"ImmGenATAC1219.peak_500373"	"5830454E08Rik"	0.402591655782699	0.00948491468078025	0.781087582990685
"444748"	"gene544871"	"ImmGenATAC1219.peak_500380"	"5830454E08Rik"	0.515724423932347	0.047072921036791	0.63402721918227
"444763"	"gene544886"	"ImmGenATAC1219.peak_500394"	"5830454E08Rik"	0.30469454750137	0.00405770390036864	0.807926490325947
"444785"	"gene544908"	"ImmGenATAC1219.peak_500413"	"1700020M21Rik"	0.227323082563354	0.0067330339615363	0.755496932331381
"444876"	"gene544999"	"ImmGenATAC1219.peak_500496"	"Mir7090"	0.206936812893157	0.0421682817466323	0.683073946345514
"445048"	"gene545171"	"ImmGenATAC1219.peak_500650"	"Cck"	0.430011220567504	0.0447371786438907	0.690334736734446
"445354"	"gene545477"	"ImmGenATAC1219.peak_500926"	"Snrk"	0.312469395578466	0.0313878452786292	0.729153993850926
"445422"	"gene545545"	"ImmGenATAC1219.peak_500988"	"Mir8106"	0.262560794233258	2.91141110685325e-05	0.920881291049635
"445463"	"gene545586"	"ImmGenATAC1219.peak_501023"	"Mir8106"	0.334846146337594	0.011127323696717	0.784887915453045
"445663"	"gene545786"	"ImmGenATAC1219.peak_501203"	"Zdhhc3"	-0.252451515606255	0.00838893378716495	0.76439902758025
"445916"	"gene546039"	"ImmGenATAC1219.peak_501431"	"Ccr9"	0.35592711278744	0.0118290894507528	0.729157555655289
"445949"	"gene546072"	"ImmGenATAC1219.peak_501461"	"Cxcr6"	0.522301109158094	0.0413101632526872	0.597313049996746
"445952"	"gene546075"	"ImmGenATAC1219.peak_501464"	"Cxcr6"	0.243605007277013	0.00345369620384977	0.768259332458144
"446385"	"gene546508"	"ImmGenATAC1219.peak_501854"	"Pisd-ps3"	0.530311322710319	0.00859799085349926	0.781043823983628
"447489"	"gene547614"	"ImmGenATAC1219.peak_50285"	"Tet1"	0.222417652132863	0.0181651206770969	0.73272495912074
"447589"	"gene547714"	"ImmGenATAC1219.peak_50294"	"Tet1"	0.325271332034699	0.00967424718957848	0.811533182343542
"447633"	"gene547758"	"ImmGenATAC1219.peak_50298"	"Tet1"	0.510760777700351	0.0416494751878495	0.64319263155006
"447971"	"gene548097"	"ImmGenATAC1219.peak_503284"	"Cask"	0.268910617196743	0.0450776223205843	0.682715625855276
"447972"	"gene548098"	"ImmGenATAC1219.peak_503285"	"Cask"	0.311233183608703	0.0411767782743202	0.669662277676515
"448035"	"gene548161"	"ImmGenATAC1219.peak_503341"	"Maoa"	0.261423948212504	0.00886926236933374	0.781351462883479
"448089"	"gene548215"	"ImmGenATAC1219.peak_503390"	"Fundc1"	0.307409663257875	0.0176092072718764	0.693090651832988
"448356"	"gene548483"	"ImmGenATAC1219.peak_503631"	"Jade3"	0.480112938298724	0.00175423149105956	0.826791416551607
"448810"	"gene548938"	"ImmGenATAC1219.peak_504040"	"Akap17b"	0.304956885971006	0.0137321956655207	0.722054773410528
"448957"	"gene549087"	"ImmGenATAC1219.peak_504175"	"Nkap"	0.353317274514296	0.00173327375466426	0.802187382500891
"448986"	"gene549116"	"ImmGenATAC1219.peak_504200"	"Zbtb33"	0.201479054929059	0.0207946045739271	0.666743974111213
"449143"	"gene549273"	"ImmGenATAC1219.peak_504342"	"Gria3"	0.674647469356773	0.000297708432212125	0.878005575163254
"449383"	"gene549514"	"ImmGenATAC1219.peak_50456"	"Sirt1"	0.495492011225434	0.0380108422093565	0.697300241545084
"449434"	"gene549565"	"ImmGenATAC1219.peak_504605"	"Apln"	0.215735748855459	4.78608780975013e-05	0.956269220956135
"449676"	"gene549807"	"ImmGenATAC1219.peak_504823"	"Rbmx2"	1.04790207765767	0.00219982767448957	0.824754734082202
"449677"	"gene549808"	"ImmGenATAC1219.peak_504824"	"Rbmx2"	0.489043753996042	0.00025122780993362	0.879351351056248
"449923"	"gene550054"	"ImmGenATAC1219.peak_505045"	"Mbnl3"	0.21661351204667	0.0279268294738143	0.707754137067802
"450251"	"gene550382"	"ImmGenATAC1219.peak_505340"	"Zfp449"	0.254205935218538	0.00315368780535536	0.820619193840809
"450407"	"gene550538"	"ImmGenATAC1219.peak_505481"	"Cd40lg"	0.607878411602845	0.00555913159500683	0.807117051967832
"451519"	"gene551651"	"ImmGenATAC1219.peak_506483"	"Tbl1x"	-0.318242154588257	0.0418024738170895	0.67892168091781
"451612"	"gene551744"	"ImmGenATAC1219.peak_506567"	"Prkx"	0.252396571572986	0.0404776389425448	0.675099266378724
"451783"	"gene551915"	"ImmGenATAC1219.peak_506720"	"Gk"	0.251405336646119	0.0192494033885271	0.751429675739741
"451805"	"gene551937"	"ImmGenATAC1219.peak_506740"	"Gm14762"	0.274465158435969	0.0373635027016217	0.672985944034803
"452072"	"gene552205"	"ImmGenATAC1219.peak_506982"	"Klhl15"	0.293445984778401	0.0484959812501339	0.648083745655186
"452073"	"gene552206"	"ImmGenATAC1219.peak_506983"	"Klhl15"	0.531563111660007	0.0367387195037407	0.677394128936459
"452138"	"gene552271"	"ImmGenATAC1219.peak_507040"	"Zxda"	0.32407266577022	0.00271405085438398	0.816329173526059
"452174"	"gene552307"	"ImmGenATAC1219.peak_507073"	"Amer1"	0.243979731745424	0.00553724626841805	0.789234316814755
"452197"	"gene552330"	"ImmGenATAC1219.peak_507094"	"Zc3h12b"	0.537843342611658	0.0258956610539581	0.718649141144333
"452198"	"gene552331"	"ImmGenATAC1219.peak_507095"	"Zc3h12b"	0.31459183472597	0.0288620950007412	0.71109748386406
"452249"	"gene552383"	"ImmGenATAC1219.peak_507141"	"Msn"	0.253269017586297	0.018920769952891	0.724093025895719
"452385"	"gene552520"	"ImmGenATAC1219.peak_507265"	"Ar"	0.284031786947355	0.00759666705812008	0.771643927761824
"452399"	"gene552534"	"ImmGenATAC1219.peak_507278"	"Ar"	0.235929167753484	0.0159176012788852	0.808187822008846
"452654"	"gene552789"	"ImmGenATAC1219.peak_507507"	"Pja1"	0.775149741492414	0.011184375064015	0.774811871044539
"452656"	"gene552791"	"ImmGenATAC1219.peak_507509"	"Pja1"	0.217808177287086	1.13418144733377e-05	0.934229666533557
"454006"	"gene554146"	"ImmGenATAC1219.peak_508729"	"Chm"	0.230128643621489	0.00256045119624511	0.815689274056884
"454019"	"gene554159"	"ImmGenATAC1219.peak_508740"	"Dach2"	0.441868147948347	0.00226864760638583	0.830994375643059
"454451"	"gene554591"	"ImmGenATAC1219.peak_509129"	"Xkrx"	0.308997153990996	0.0284710093875264	0.712247364923303
"454525"	"gene554665"	"ImmGenATAC1219.peak_509196"	"Timm8a1"	0.269932367005503	0.0001686886298238	0.910216579722805
"454531"	"gene554671"	"ImmGenATAC1219.peak_509200"	"Btk"	0.268733073662116	0.0457632588625785	0.590599898303809
"454576"	"gene554716"	"ImmGenATAC1219.peak_509241"	"B230119M05Rik"	0.201656269015112	0.000297479550822011	0.883171946305663
"454581"	"gene554721"	"ImmGenATAC1219.peak_509246"	"Armcx1"	0.455525993341727	0.0029161482643486	0.923942424973797
"454589"	"gene554729"	"ImmGenATAC1219.peak_509253"	"Armcx6"	0.259211894567602	0.0326902066632935	0.616000860005962
"454633"	"gene554773"	"ImmGenATAC1219.peak_509293"	"Zmat1"	0.241687656129497	0.0199119132101579	0.728841333986916
"454677"	"gene554817"	"ImmGenATAC1219.peak_509332"	"Tmsb15a"	-1.09565958854833	0.0143138839784906	0.703048077589474
"454781"	"gene554921"	"ImmGenATAC1219.peak_509426"	"Tceal1"	0.279650812913849	0.00208624148509892	0.860534889766722
"454829"	"gene554969"	"ImmGenATAC1219.peak_50947"	"Egr2"	0.275478351012631	0.019137010613993	0.76364998480826
"454939"	"gene555080"	"ImmGenATAC1219.peak_50957"	"Egr2"	0.234702010804255	0.00368294766440416	0.824106313512438
"455097"	"gene555238"	"ImmGenATAC1219.peak_509711"	"Tsc22d3"	0.590667456069149	0.0255054091084395	0.741830316301744
"455106"	"gene555247"	"ImmGenATAC1219.peak_50972"	"Ado"	0.362548241596697	0.00637162657268581	0.794922764920024
"455128"	"gene555269"	"ImmGenATAC1219.peak_50974"	"Ado"	0.467263717329812	0.0234385699562658	0.72646174864693
"455139"	"gene555280"	"ImmGenATAC1219.peak_50975"	"Ado"	0.408444801451172	0.0390329287198239	0.667257038423043
"455398"	"gene555539"	"ImmGenATAC1219.peak_509983"	"Mir652"	-0.398202414959937	0.0421166801676043	0.573159806173068
"455621"	"gene555763"	"ImmGenATAC1219.peak_510183"	"Lhfpl1"	0.296724785981187	0.00281733053287884	0.770726279724292
"455633"	"gene555775"	"ImmGenATAC1219.peak_510194"	"Amot"	0.313784013796498	0.00613758910199767	0.785007699084855
"455646"	"gene555788"	"ImmGenATAC1219.peak_510205"	"Amot"	-0.242303602141713	0.00464705958477019	0.87281512490896
"455915"	"gene556057"	"ImmGenATAC1219.peak_510448"	"Smc1a"	0.329373644958222	0.0406314011888876	0.665985802057368
"456315"	"gene556459"	"ImmGenATAC1219.peak_51081"	"4930563J15Rik"	-0.848321652699795	0.0118916238798986	0.733170993078023
"456923"	"gene557070"	"ImmGenATAC1219.peak_51136"	"Zfp365"	0.299689439298535	0.0230531299871314	0.730378380438222
"457023"	"gene557170"	"ImmGenATAC1219.peak_51145"	"Zfp365"	0.465919683310538	0.00180325187212836	0.854148507618121
"457063"	"gene557210"	"ImmGenATAC1219.peak_511486"	"Rbbp7"	0.237918875983645	0.035648167212402	0.67880622661548
"457218"	"gene557365"	"ImmGenATAC1219.peak_511625"	"Ap1s2"	0.219727177685865	0.00445624860847015	0.789673988429429
"457345"	"gene557493"	"ImmGenATAC1219.peak_511740"	"Piga"	0.444451361154356	0.0419986039619128	0.644324906092205
"457346"	"gene557494"	"ImmGenATAC1219.peak_511741"	"Piga"	0.277912383193522	0.0228726025748448	0.680284619097915
"457351"	"gene557499"	"ImmGenATAC1219.peak_511746"	"Piga"	0.218056577416812	0.000194137332455623	0.890444782968601
"457516"	"gene557664"	"ImmGenATAC1219.peak_511895"	"Ofd1"	0.202374551864986	0.000337247725695167	0.883666483223684
"457755"	"gene557904"	"ImmGenATAC1219.peak_51211"	"Rtkn2"	1.14524802521889	0.00106383980649799	0.880394202557461
"457865"	"gene558014"	"ImmGenATAC1219.peak_512209"	"Prps2"	0.479370463870134	0.0029205095254083	0.836648692382148
"457977"	"gene558126"	"ImmGenATAC1219.peak_51231"	"Rtkn2"	0.522640046761562	0.0293159919356153	0.714107120946144
"458477"	"gene558627"	"ImmGenATAC1219.peak_51425"	"Cabcoco1"	-1.03807896285332	0.0498457594100368	0.599087104025118
"458514"	"gene558664"	"ImmGenATAC1219.peak_51459"	"Tmem26"	0.810357711507672	0.00326418488494585	0.785690199685113
"458584"	"gene558734"	"ImmGenATAC1219.peak_51521"	"Gm33035"	0.229219258978509	1.00413254521547e-06	0.943139165259316
"458885"	"gene559035"	"ImmGenATAC1219.peak_51793"	"Ccdc6"	0.685260773089478	0.00968707631362096	0.790149764518799
"458912"	"gene559062"	"ImmGenATAC1219.peak_51817"	"Ccdc6"	0.205188874442697	0.00345284344892472	0.805212982712644
"458914"	"gene559064"	"ImmGenATAC1219.peak_51819"	"Ccdc6"	0.885831096610377	0.00974902403132693	0.772719276604509
"458916"	"gene559066"	"ImmGenATAC1219.peak_51820"	"Ccdc6"	0.564229064938588	0.0297959915585485	0.699450272177343
"458952"	"gene559102"	"ImmGenATAC1219.peak_51853"	"Ccdc6"	-0.424645590754228	0.0353223660392522	0.660761060698378
"458980"	"gene559130"	"ImmGenATAC1219.peak_51879"	"Mrln"	0.269219991147755	0.00185929112926136	0.77829524220925
"459446"	"gene559596"	"ImmGenATAC1219.peak_52298"	"Gnaz"	0.24341638858809	0.0456831990038869	0.622994507780835
"459548"	"gene559698"	"ImmGenATAC1219.peak_5239"	"1700066B17Rik"	0.374185396063883	0.0014984694043209	0.839366591582536
"459579"	"gene559729"	"ImmGenATAC1219.peak_52417"	"Specc1l"	0.38408233224813	0.0151724340960241	0.744022782584406
"459780"	"gene559930"	"ImmGenATAC1219.peak_52599"	"Snrpd3"	0.484087225382662	0.0271162824758367	0.69734709000805
"459783"	"gene559933"	"ImmGenATAC1219.peak_52600"	"Snrpd3"	1.5271885605855	0.0409104508266887	0.674038912205212
"459868"	"gene560018"	"ImmGenATAC1219.peak_52678"	"Susd2"	-0.289748223186155	9.07457702073343e-05	0.910385467085845
"459882"	"gene560032"	"ImmGenATAC1219.peak_52690"	"Cabin1"	0.21626318092321	0.00559532649864787	0.765748857695707
"459924"	"gene560074"	"ImmGenATAC1219.peak_52728"	"Gstt2"	0.937092545527946	0.00573210899679722	0.771483530408593
"459931"	"gene560081"	"ImmGenATAC1219.peak_52734"	"Mif"	0.400850874785129	0.0322637446339322	0.727044900252445
"460041"	"gene560191"	"ImmGenATAC1219.peak_52833"	"S100b"	0.288165835580322	1.54250777131188e-05	0.910122042118317
"460177"	"gene560327"	"ImmGenATAC1219.peak_52956"	"Col6a1"	0.30680246019662	0.00347967140510524	0.80135954636741
"460179"	"gene560329"	"ImmGenATAC1219.peak_52958"	"Col6a1"	0.270687836671815	0.000326613125071153	0.871797894788899
"460268"	"gene560418"	"ImmGenATAC1219.peak_53037"	"Gm3137"	0.211157958629646	0.00973185290933414	0.778704507634855
"460275"	"gene560425"	"ImmGenATAC1219.peak_53043"	"Slc19a1"	0.22355327970011	0.0276887082651968	0.68223826073198
"460278"	"gene560428"	"ImmGenATAC1219.peak_53046"	"Slc19a1"	0.415761012144253	0.00122480833241801	0.951170702903325
"460935"	"gene561085"	"ImmGenATAC1219.peak_53638"	"Mir7659"	0.225636946476342	0.00546250681110137	0.776898496622784
"460994"	"gene561144"	"ImmGenATAC1219.peak_53691"	"Mir6907"	0.255479316151713	0.00576225645682548	0.778521016689253
"461012"	"gene561162"	"ImmGenATAC1219.peak_53707"	"Cstb"	0.307966062135177	0.00499867684949213	0.777506802110808
"461079"	"gene561229"	"ImmGenATAC1219.peak_53768"	"Syde1"	0.275392606662004	0.000615114403016944	0.855375086899842
"462074"	"gene562224"	"ImmGenATAC1219.peak_54663"	"Zbtb7a"	0.263868248482815	0.0498848831159001	0.638480200661016
"462197"	"gene562347"	"ImmGenATAC1219.peak_54774"	"Tbxa2r"	0.207071534848068	0.0250136374570272	0.715954139891416
"462340"	"gene562490"	"ImmGenATAC1219.peak_54902"	"S1pr4"	-0.254565254314974	0.044938471355399	0.581572851993389
"462476"	"gene562626"	"ImmGenATAC1219.peak_55024"	"Gm9855"	0.267850173002024	0.0093880529373336	0.75447344716322
"462507"	"gene562657"	"ImmGenATAC1219.peak_55052"	"Hcfc2"	0.330834072289316	0.00194717201441433	0.847254396003228
"462521"	"gene562671"	"ImmGenATAC1219.peak_55065"	"Nfyb"	0.262343960261097	0.00124441319256709	0.834218593652628
"462522"	"gene562672"	"ImmGenATAC1219.peak_55066"	"Nfyb"	0.207467787094609	0.00498874937084815	0.801912028640329
"462653"	"gene562803"	"ImmGenATAC1219.peak_55184"	"Chst11"	0.221016052015856	0.00246425238461367	0.820199082241082
"462766"	"gene562916"	"ImmGenATAC1219.peak_55286"	"Chst11"	0.415948324480077	0.000702880335133895	0.834617603049261
"462809"	"gene562959"	"ImmGenATAC1219.peak_55324"	"Slc41a2"	0.292323351026197	7.55315466419856e-06	0.921738167530939
"462950"	"gene563100"	"ImmGenATAC1219.peak_55451"	"Appl2"	0.822250616450333	0.0477458346319534	0.635766157185116
"462977"	"gene563127"	"ImmGenATAC1219.peak_55476"	"1500009L16Rik"	0.389817395034444	0.000259865260834196	0.87012070768939
"463323"	"gene563473"	"ImmGenATAC1219.peak_55788"	"Ckap4"	0.413423177580533	0.0319912535998118	0.716633562066283
"463360"	"gene563510"	"ImmGenATAC1219.peak_55820"	"Tcp11l2"	0.308200342386403	0.00495683722029493	0.783918837805638
"463453"	"gene563603"	"ImmGenATAC1219.peak_55904"	"Rfx4"	0.614678277833902	0.0325324761092751	0.698915074119398
"463501"	"gene563651"	"ImmGenATAC1219.peak_55948"	"Ric8b"	0.545691690867915	0.0348341445985796	0.637288522983294
"463502"	"gene563652"	"ImmGenATAC1219.peak_55949"	"Ric8b"	0.201642061584817	0.00955326424861039	0.739476639350674
"463515"	"gene563665"	"ImmGenATAC1219.peak_55960"	"Ric8b"	0.456262065160912	0.000154968107937909	0.888459636247469
"463516"	"gene563666"	"ImmGenATAC1219.peak_55961"	"Ric8b"	0.216530262991531	2.48159793000422e-06	0.949158607971193
"463569"	"gene563719"	"ImmGenATAC1219.peak_56008"	"Fhl4"	0.338271677787262	0.0122699834662697	0.764564744044108
"463570"	"gene563720"	"ImmGenATAC1219.peak_56009"	"Tmem263"	0.34439777276845	0.0462185042505631	0.691657290488886
"463603"	"gene563753"	"ImmGenATAC1219.peak_56039"	"Cry1"	0.795578072923287	0.00145928363955739	0.855780322889836
"463646"	"gene563796"	"ImmGenATAC1219.peak_56078"	"Btbd11"	0.279807772403826	0.0396265601664933	0.644596390868433
"463647"	"gene563797"	"ImmGenATAC1219.peak_56079"	"Btbd11"	0.230866713914536	0.0346469265547354	0.645933057087209
"463834"	"gene563984"	"ImmGenATAC1219.peak_56247"	"Ascl4"	0.528586765098371	0.036288018336019	0.69618397340017
"464537"	"gene564687"	"ImmGenATAC1219.peak_56880"	"Gnptab"	0.794382995449552	0.0389113662983174	0.687245289141032
"464910"	"gene565060"	"ImmGenATAC1219.peak_57215"	"Scyl2"	0.291396422602257	0.00432802541330373	0.788250106987223
"464942"	"gene565092"	"ImmGenATAC1219.peak_57244"	"Uhrf1bp1l"	0.421126117910211	0.00126624839803528	0.855836665871101
"464962"	"gene565112"	"ImmGenATAC1219.peak_57262"	"Uhrf1bp1l"	0.337750864693519	0.00452082688902415	0.786264061217727
"465364"	"gene565514"	"ImmGenATAC1219.peak_57624"	"Cfap54"	0.346467994308937	0.000885038332811717	0.859048482082271
"465513"	"gene565663"	"ImmGenATAC1219.peak_57759"	"Elk3"	0.258078901423182	0.0135604526522016	0.716961822238548
"465715"	"gene565865"	"ImmGenATAC1219.peak_57940"	"4933408J17Rik"	0.533016176293975	0.00194173677333916	0.852561098056988
"465847"	"gene565997"	"ImmGenATAC1219.peak_58059"	"Mir331"	0.233824310275459	8.96760568892651e-05	0.910606658394086
"465896"	"gene566046"	"ImmGenATAC1219.peak_58102"	"Fgd6"	0.43123754973007	0.00585526145078896	0.79185146140851
"465953"	"gene566103"	"ImmGenATAC1219.peak_58154"	"Nr2c1"	0.444635831565794	0.0379012835690107	0.704643197756609
"466111"	"gene566261"	"ImmGenATAC1219.peak_58297"	"Tmcc3"	-1.92927357290466	0.0479807251218306	0.601323640058381
"466113"	"gene566263"	"ImmGenATAC1219.peak_58299"	"Tmcc3"	1.10388594758135	0.00283399417948286	0.863158823820236
"466116"	"gene566266"	"ImmGenATAC1219.peak_58300"	"Tmcc3"	0.481714759432222	0.0141516189983486	0.753198819839663
"466117"	"gene566267"	"ImmGenATAC1219.peak_58301"	"Tmcc3"	0.521371792512223	0.0103588927458711	0.773938963017915
"466122"	"gene566272"	"ImmGenATAC1219.peak_58306"	"Tmcc3"	0.228125030662264	0.00465772233868533	0.814145488245712
"466161"	"gene566311"	"ImmGenATAC1219.peak_58341"	"Tmcc3"	-0.212518087438132	0.00213419925164797	0.993685485830076
"466195"	"gene566345"	"ImmGenATAC1219.peak_58372"	"Cep83os"	0.279781837697947	0.0185913832535305	0.731866327142207
"466196"	"gene566346"	"ImmGenATAC1219.peak_58373"	"Cep83os"	0.815574282360915	0.0194884578620611	0.736368736454972
"466197"	"gene566347"	"ImmGenATAC1219.peak_58374"	"Cep83"	0.557960633725014	0.00506131584837876	0.803349875123843
"466252"	"gene566402"	"ImmGenATAC1219.peak_58423"	"Plxnc1"	0.25761909633359	0.0265494643186933	0.708320017267629
"466328"	"gene566478"	"ImmGenATAC1219.peak_58492"	"Plxnc1"	0.418976753958162	0.0100434515615171	0.757421044445921
"466329"	"gene566479"	"ImmGenATAC1219.peak_58493"	"Plxnc1"	0.54780219033828	0.00475234557154924	0.780002147575899
"466553"	"gene566703"	"ImmGenATAC1219.peak_58695"	"Cradd"	0.479755359708565	0.0191654078479862	0.721668885917677
"466563"	"gene566713"	"ImmGenATAC1219.peak_58703"	"Cradd"	0.483440345526139	0.0343242532254595	0.695471628159327
"466639"	"gene566789"	"ImmGenATAC1219.peak_58772"	"Ube2n"	1.07707119725558	0.0281580508621544	0.728688772558931
"466724"	"gene566874"	"ImmGenATAC1219.peak_58849"	"Nudt4"	0.881058724598369	0.0274176819409614	0.732855545624487
"466738"	"gene566888"	"ImmGenATAC1219.peak_58861"	"Nudt4"	0.567039028416396	0.0172831690443901	0.684010518195101
"466744"	"gene566894"	"ImmGenATAC1219.peak_58867"	"Nudt4"	0.467475458160311	0.00311873161318178	0.817265632846904
"466753"	"gene566903"	"ImmGenATAC1219.peak_58875"	"Nudt4"	0.299650644365866	0.00412003778720971	0.784472430798669
"466781"	"gene566931"	"ImmGenATAC1219.peak_5890"	"Tgfbrap1"	-0.603138262446561	0.0300134349572452	0.696562391342914
"466818"	"gene566968"	"ImmGenATAC1219.peak_58933"	"Eea1"	0.287123148100745	0.0130852081350435	0.76693409563069
"466858"	"gene567008"	"ImmGenATAC1219.peak_5897"	"Tgfbrap1"	0.399096466133418	0.0154150648350448	0.737818847009474
"466936"	"gene567086"	"ImmGenATAC1219.peak_59039"	"4930459C07Rik"	0.227644223204384	0.0293257816948361	0.709409291048367
"466992"	"gene567142"	"ImmGenATAC1219.peak_5909"	"AI597479"	-0.369862506860425	0.0178375363492702	0.73203452313651
"467168"	"gene567318"	"ImmGenATAC1219.peak_59248"	"Btg1"	0.402803101691514	0.00742972452389861	0.814775059916005
"467267"	"gene567417"	"ImmGenATAC1219.peak_59337"	"Btg1"	0.270757898783101	0.0133407058677412	0.740297504728593
"467336"	"gene567486"	"ImmGenATAC1219.peak_594"	"Sgk3"	0.317085442239243	0.0150442938743807	0.764443944552587
"467382"	"gene567532"	"ImmGenATAC1219.peak_59440"	"4930556N09Rik"	0.245987752250252	0.0115332816068351	0.795512132332209
"467606"	"gene567756"	"ImmGenATAC1219.peak_59642"	"Atp2b1"	0.261062608678956	0.00862347447751549	0.757493061075451
"467688"	"gene567838"	"ImmGenATAC1219.peak_59716"	"Atp2b1"	0.458612993485786	0.0327206910906912	0.720710969996403
"467691"	"gene567841"	"ImmGenATAC1219.peak_59719"	"Atp2b1"	1.67487011198471	0.00070087609455259	0.889418534168263
"467693"	"gene567843"	"ImmGenATAC1219.peak_59720"	"Atp2b1"	1.04022122189393	0.0233301100391789	0.760790934297195
"467819"	"gene567969"	"ImmGenATAC1219.peak_59834"	"Galnt4"	0.355533632603012	0.033924132811912	0.678309431772608
"467912"	"gene568062"	"ImmGenATAC1219.peak_59918"	"Dusp6"	0.299739444733872	0.0439013925544401	0.685390452539833
"467931"	"gene568081"	"ImmGenATAC1219.peak_59935"	"Dusp6"	0.445249860354379	0.0483865472650819	0.69889805351641
"467986"	"gene568136"	"ImmGenATAC1219.peak_59985"	"Dusp6"	0.286855806459969	0.00181484649972356	0.847165343408117
"468018"	"gene568168"	"ImmGenATAC1219.peak_60011"	"Gm20110"	0.834455168893189	0.0279002900480135	0.661301425005173
"468030"	"gene568180"	"ImmGenATAC1219.peak_60022"	"Gm20110"	-0.226225439257154	0.0240174296455996	0.707746579421343
"468230"	"gene568380"	"ImmGenATAC1219.peak_60202"	"Cep290"	0.341950024718174	0.0451573419800891	0.641809708293294
"468266"	"gene568416"	"ImmGenATAC1219.peak_60235"	"1700017N19Rik"	0.214096195531955	0.0177242472813738	0.680148976430125
"468279"	"gene568429"	"ImmGenATAC1219.peak_60247"	"Gm35722"	0.588659934891334	0.00265995779903178	0.826330759705944
"468290"	"gene568440"	"ImmGenATAC1219.peak_60257"	"Gm35722"	1.19873258589856	0.0379346125565616	0.697524064919778
"468291"	"gene568441"	"ImmGenATAC1219.peak_60258"	"Gm35722"	1.33473269112264	0.0288482413373904	0.715097971829828
"468294"	"gene568444"	"ImmGenATAC1219.peak_60260"	"Gm35722"	0.466795390442394	0.0025138849681714	0.833807224766375
"468525"	"gene568676"	"ImmGenATAC1219.peak_6047"	"Nck2"	0.727507352456172	0.0460847037831903	0.687481136478392
"468536"	"gene568687"	"ImmGenATAC1219.peak_6048"	"Nck2"	0.269789284625587	0.0435314982125348	0.684681174608546
"468547"	"gene568698"	"ImmGenATAC1219.peak_6049"	"Nck2"	0.286418697394564	0.00865558021256429	0.789520193583049
"468662"	"gene568813"	"ImmGenATAC1219.peak_60593"	"Tmtc2"	0.38321420472108	0.0102956500601391	0.746403367247252
"468951"	"gene569102"	"ImmGenATAC1219.peak_60853"	"Ppp1r12a"	1.0373083026779	0.0431976271560743	0.660400116308081
"469384"	"gene569535"	"ImmGenATAC1219.peak_61242"	"Zdhhc17"	0.666294650392393	0.021659614872063	0.711556642857658
"469489"	"gene569640"	"ImmGenATAC1219.peak_61337"	"Osbpl8"	0.47435144541186	0.0334068426184179	0.677467704679018
"469523"	"gene569674"	"ImmGenATAC1219.peak_61368"	"Mir12180"	1.31320408053315	0.0151403669950504	0.753804256205471
"469604"	"gene569755"	"ImmGenATAC1219.peak_61440"	"Nap1l1"	0.357980806935702	0.00191493431929156	0.782150935474419
"469645"	"gene569796"	"ImmGenATAC1219.peak_61478"	"Nap1l1"	0.657556720297269	0.0301768250946403	0.734298822255964
"469646"	"gene569797"	"ImmGenATAC1219.peak_61479"	"Nap1l1"	0.452391621731774	0.00916961535280863	0.797824973900514
"469846"	"gene569997"	"ImmGenATAC1219.peak_61659"	"Krr1"	0.570554038409018	0.0176258498758052	0.670591211344896
"470382"	"gene570533"	"ImmGenATAC1219.peak_62140"	"Kcnmb4os1"	0.207482606360626	4.70375858745404e-06	0.945150959824466
"470425"	"gene570576"	"ImmGenATAC1219.peak_6218"	"Ecrg4"	0.888838516549689	0.00677910500226321	0.772528462848227
