"GENE_NAME"	"GENE_TYPE"	"beta"	"StdErr"	"Tvalue"	"Chisq"	"Pvalue"	"CalledSignificant"	"Chromosome.scaffold.name"	"gene"	"Chromosome.scaffold.name.1"	"Gene.start..bp."	"Gene.end..bp."
"9633"	"SMURF1"	"protein_coding"	0.0355211388893903	0.0183399866770988	1.93681377826439	3.66434420546667	0.0555885152604843	0	"7"	"Smurf1"	"5"	144876495	144965847
"9634"	"SMURF2"	"protein_coding"	-0.0390297174502399	0.0190904928996421	-2.04445834140676	4.04154730468564	0.0443931014530032	0	"17"	"Smurf2"	"11"	106820066	106920715
"9635"	"SMYD2"	"protein_coding"	-0.00998356484983937	0.026916459615027	-0.370909287203051	0.137432829383826	0.710846583614168	0	"1"	"Smyd2"	"1"	189880492	189922363
"9636"	"SMYD3"	"protein_coding"	0.0124945385034095	0.0166719067928373	0.74943668163845	0.559668191205773	0.454393964258945	0	"1"	"Smyd3"	"1"	178951960	179518041
"9637"	"SMYD4"	"protein_coding"	0.0167645918106707	0.0216929486132988	0.772812959156377	0.594925653478143	0.440520695141802	0	"17"	"Smyd4"	"11"	75348433	75405705
"9638"	"SMYD5"	"protein_coding"	0.00907044399079568	0.0379053735644959	0.239291771531082	0.057239810230584	0.810912952803114	0	"2"	"Smyd5"	"6"	85431989	85446435
"9639"	"SNAI3"	"protein_coding"	0.137491573830239	0.0342382071612521	4.01573520431994	14.5640518510319	0.000135474530589383	0	"16"	"Snai3"	"8"	122454208	122460733
"9640"	"SNAP23"	"protein_coding"	0.0189809530654248	0.01252645697597	1.51526909020137	2.24901099095109	0.133699829094288	0	"15"	"Snap23"	"2"	120567671	120601255
"9641"	"SNAP29"	"protein_coding"	0.068193835096696	0.0206686613892233	3.29938324560547	10.1983918184455	0.0014056318163841	0	"22"	"Snap29"	"16"	17405986	17430827
"9642"	"SNAP47"	"protein_coding"	0.019799964845649	0.0269389917667257	0.734992794723127	0.536491540411063	0.463890394004221	0	"1"	"Snap47"	"11"	59407134	59451186
"9643"	"SNAP91"	"protein_coding"	0.0530134309759327	0.0566569005920581	0.935692394429424	0.870586724422083	0.350792929736126	0	"6"	"Snap91"	"9"	86765923	86880654
"9644"	"SNAPC1"	"protein_coding"	-0.0345531061576137	0.0208807802116701	-1.65478041564281	2.69190967983066	0.100858870142014	0	"14"	"Snapc1"	"12"	73964481	73988966
"9645"	"SNAPC1"	"protein_coding"	-0.0345531061576137	0.0208807802116701	-1.65478041564281	2.69190967983066	0.100858870142014	0	"14"	"Snapc1l"	"12"	73937653	73968375
"9646"	"SNAPC2"	"protein_coding"	0.137507227517974	0.0536162696322275	2.56465487922199	6.2679252188687	0.0122943021800305	0	"19"	"Snapc2"	"8"	4253080	4256220
"9647"	"SNAPC3"	"protein_coding"	-0.0606440482318495	0.0284665023715111	-2.13036527777088	4.41028699991263	0.0357228305650743	0	"9"	"Snapc3"	"4"	83417724	83467676
"9648"	"SNAPC5"	"protein_coding"	-0.0354455600743768	0.0156809978115087	-2.2604148345944	4.94750613952488	0.0261283324683319	0	"15"	"Snapc5"	"9"	64179274	64183132
"9649"	"SNAPIN"	"protein_coding"	0.0792656089369666	0.0207461099088918	3.8207456378602	13.2852082663586	0.000267508312000524	0	"1"	"Snapin"	"3"	90488026	90491033
"9650"	"SNCAIP"	"protein_coding"	-0.0628653517482105	0.0617350073862474	-1.01830961734387	1.03020791423359	0.310109839603777	0	"5"	"Sncaip"	"18"	52767709	52915935
"9651"	"SND1"	"protein_coding"	0.0322456616297689	0.0233099045731387	1.38334593042167	1.89083610952981	0.169107646938294	0	"7"	"Snd1"	"6"	28475139	28935162
"9652"	"SNED1"	"protein_coding"	-0.357099698063549	0.04839599230349	-7.37870391879117	40.4869283952598	1.97935829471444e-10	1	"2"	"Sned1"	"1"	93235841	93301065
"9653"	"SNF8"	"protein_coding"	0.0117697843375828	0.0128439053989956	0.916371148179216	0.835218792548562	0.360767788661752	0	"17"	"Snf8"	"11"	96034885	96047430
"9654"	"SNIP1"	"protein_coding"	-0.0420762547004603	0.0190831717694043	-2.20488790903829	4.69537923193909	0.0302438241032907	0	"1"	"Snip1"	"4"	125066672	125074042
"9655"	"SNN"	"protein_coding"	-0.0828249091440055	0.0302252992829464	-2.74025108465135	7.13571017592213	0.00755637102099682	0	"16"	"Snn"	"16"	11060945	11074985
"9656"	"SNRK"	"protein_coding"	-0.00553869157831244	0.0157053989261393	-0.352661629568296	0.124178843457116	0.724545660724081	0	"3"	"Snrk"	"9"	122117266	122169702
"9657"	"SNRNP200"	"protein_coding"	0.00314030174062047	0.0110399423157497	0.284449107686051	0.0808510249912793	0.776147423904887	0	"2"	"Snrnp200"	"2"	127208386	127240451
"9658"	"SNRNP25"	"protein_coding"	-0.000345429414363907	0.0453598590017709	-0.00761531058441828	5.7992933989226e-05	0.99392392110356	0	"16"	"Snrnp25"	"11"	32205415	32208984
"9659"	"SNRNP27"	"protein_coding"	0.0213813837891933	0.0190870709774073	1.12020245612863	1.24445701221232	0.264613804678026	0	"2"	"Snrnp27"	"6"	86675151	86684522
"9660"	"SNRNP35"	"protein_coding"	-0.0474282511937419	0.0151711636250206	-3.12621051133628	9.21431208823744	0.00240130424052086	0	"12"	"Snrnp35"	"5"	124483134	124491124
"9661"	"SNRNP40"	"protein_coding"	0.0320635035939549	0.0137964222786805	2.32404481004487	5.19345224521249	0.0226721359501799	0	"1"	"Snrnp40"	"4"	130360132	130390026
"9662"	"SNRNP48"	"protein_coding"	0.00372301289972453	0.0281643314148678	0.132188932337274	0.0174719816005222	0.894840635869278	0	"6"	"Snrnp48"	"13"	38204938	38227665
"9663"	"SNRNP70"	"protein_coding"	0.0973938535085819	0.0369935145087097	2.63272778491083	6.62692200840266	0.0100448692450019	0	"19"	"Snrnp70"	"7"	45376453	45395742
"9664"	"SNRPA"	"protein_coding"	-0.0269600128432181	0.0281405171447864	-0.958049658593889	0.911954650170543	0.339596323923299	0	"19"	"Snrpa"	"7"	27187005	27196271
"9665"	"SNRPA1"	"protein_coding"	-0.0327369502594593	0.017529728636853	-1.86751038408182	3.40391311974741	0.0650419493190246	0	"15"	"Snrpa1"	"7"	66059003	66074587
"9666"	"SNRPB2"	"protein_coding"	0.0334947102236467	0.0272617191065735	1.22863529231986	1.49283526045664	0.221777073757183	0	"20"	"Snrpb2"	"2"	143063039	143072853
"9667"	"SNRPC"	"protein_coding"	0.0271936542563136	0.0161676124003584	1.68198331224904	2.77079522282575	0.0959984585102302	0	"6"	"Snrpc"	"17"	27838150	27851968
"9668"	"SNRPD1"	"protein_coding"	0.0234084252980145	0.0239773011294307	0.976274401011798	0.947269788358142	0.330415224173797	0	"18"	"Snrpd1"	"18"	10617775	10642079
"9669"	"SNRPD2"	"protein_coding"	-0.106440835386115	0.0163906677136601	-6.49399019280991	33.418916574768	7.42977792798868e-09	1	"19"	"Snrpd2"	"7"	19149722	19153542
"9670"	"SNRPD3"	"protein_coding"	0.0416868983804154	0.0194241976008786	2.1461323261317	4.44286514191526	0.0350473834719699	0	"22"	"Snrpd3"	"10"	75517551	75537381
"9671"	"SNRPE"	"protein_coding"	-0.0545710203800961	0.019354088633214	-2.81961199074212	7.56707839994808	0.00594440644890333	0	"1"	"Snrpe"	"1"	133603871	133610291
"9672"	"SNRPF"	"protein_coding"	-0.0313059644316493	0.0202248343180386	-1.5478972010034	2.35706074677344	0.12471697834836	0	"12"	"Snrpf"	"10"	93583029	93589706
"9673"	"SNRPG"	"protein_coding"	-0.0344492869283529	0.0173041780815468	-1.99080746661349	3.86495640157334	0.049304474732997	0	"2"	"Snrpg"	"6"	86371304	86379328
"9674"	"SNRPN"	"protein_coding"	-0.0835971358996131	0.0134134046861425	-6.23235769408924	31.1717322341031	2.36180377089067e-08	1	"15"	"Snrpn"	"7"	59982495	60140219
"9675"	"SNTB1"	"protein_coding"	0.116153851590017	0.03205859831987	3.62317311664949	12.0761114534932	0.00051072007542735	0	"8"	"Sntb1"	"15"	55636388	55906949
"9676"	"SNTB2"	"protein_coding"	0.151983600455728	0.0189954822055567	8.00103934246369	46.8875324234117	7.51794534367039e-12	1	"16"	"Sntb2"	"8"	106935750	107019714
"9677"	"SNTG1"	"protein_coding"	0.0034257402784524	0.0287348271555887	0.119219101611548	0.0141914910022081	0.905173912595281	0	"8"	"Sntg1"	"1"	8361475	9299878
"9678"	"SNTG2"	"protein_coding"	-0.0483642376954587	0.0423160663174418	-1.14292848802735	1.29305804383029	0.255485156077184	0	"2"	"Sntg2"	"12"	30174482	30373375
"9679"	"SNTN"	"protein_coding"	-0.00905465143325495	0.031196422328565	-0.290246469222981	0.0841806395844742	0.771709900347832	0	"3"	"Sntn"	"14"	13670876	13683148
"9680"	"SNU13"	"protein_coding"	-0.00920208605931028	0.0156907672853149	-0.58646501423309	0.342538670005695	0.558367506117901	0	"22"	"Snu13"	"15"	82040525	82047598
"9681"	"SNUPN"	"protein_coding"	-0.0289886293207331	0.019148613993163	-1.51387611297003	2.25571043689131	0.133122349596984	0	"15"	"Snupn"	"9"	56950878	56983206
"9682"	"SNURF"	"protein_coding"	-0.163441807452823	0.0464272854092695	-3.5203825942447	11.3446158654768	0.000756670190614952	0	"15"	"Snurf"	"7"	59995449	60005049
"9683"	"SNURF"	"protein_coding"	-0.163441807452823	0.0464272854092695	-3.5203825942447	11.3446158654768	0.000756670190614952	0	"15"	"Gm38393"	"7"	59974149	60005064
"9684"	"SNW1"	"protein_coding"	0.0130641448069681	0.0179805565859486	0.726570656726913	0.526148917400612	0.468230449789021	0	"14"	"Snw1"	"12"	87449075	87472274
"9685"	"SNX1"	"protein_coding"	0.0315476163238236	0.0191039034110071	1.65137017525156	2.68101187365668	0.101551183176156	0	"15"	"Snx1"	"9"	66088133	66126587
"9686"	"SNX10"	"protein_coding"	0.15193480265082	0.0323178741026813	4.70126228501567	19.2479850256704	1.14791468739774e-05	0	"7"	"Snx10"	"6"	51523901	51590679
"9687"	"SNX11"	"protein_coding"	0.0327406664992935	0.0241527339241818	1.35556772173578	1.81651842701675	0.177728257418573	0	"17"	"Snx11"	"11"	96767555	96777559
"9688"	"SNX12"	"protein_coding"	0.0738120265089456	0.0363805722278761	2.02888580329664	4.00174924592363	0.0454530679604198	0	"X"	"Snx12"	"X"	101097786	101222563
"9689"	"SNX13"	"protein_coding"	-0.0160774806581954	0.0172734693787175	-0.930761522523339	0.861601422024535	0.353290932768389	0	"7"	"Snx13"	"12"	35047186	35147479
"9690"	"SNX14"	"protein_coding"	0.0701885765870771	0.0169795546333336	4.13371128411611	15.3180681363132	9.08434661176831e-05	0	"6"	"Snx14"	"9"	88376747	88438958
"9691"	"SNX15"	"protein_coding"	0.0419079512860558	0.0191583759516113	2.18744800665274	4.64561801855186	0.0311329250084189	0	"11"	"Snx15"	"19"	6119399	6128304
"9692"	"SNX16"	"protein_coding"	0.0599244217655049	0.0356616392949946	1.68036082889537	2.76873375156734	0.0961221726252502	0	"8"	"Snx16"	"3"	10417817	10440102
"9693"	"SNX17"	"protein_coding"	0.0357978387660163	0.0122550670678582	2.92106428857535	8.05345405300201	0.00454169812695491	0	"2"	"Snx17"	"5"	31193227	31199143
"9694"	"SNX19"	"protein_coding"	0.0240603805525374	0.0243355371663727	0.988693217990046	0.971169536005164	0.324388673124891	0	"11"	"Snx19"	"9"	30427108	30466733
"9695"	"SNX2"	"protein_coding"	-0.0314396725571631	0.0161115080838088	-1.95137987043921	3.71894825513805	0.0537982480697484	0	"5"	"Snx2"	"18"	53176316	53220865
"9696"	"SNX20"	"protein_coding"	-0.0133669705657261	0.0288215232846623	-0.46378431957618	0.214782899020832	0.643044168505447	0	"16"	"Snx20"	"8"	88626563	88636128
"9697"	"SNX21"	"protein_coding"	0.041437715551024	0.0473318978330495	0.875471245568566	0.762755766821869	0.38246748607262	0	"20"	"Snx21"	"2"	164785823	164793816
"9698"	"SNX22"	"protein_coding"	0.0191760128138566	0.0148610283264487	1.29035571379191	1.64725904771199	0.199332400270082	0	"15"	"Snx22"	"9"	66065176	66069719
"9699"	"SNX24"	"protein_coding"	0.0791041709080531	0.0352121734391783	2.24650066104806	4.8832687090634	0.0271182183108222	0	"5"	"Snx24"	"18"	53245662	53390920
"9700"	"SNX25"	"protein_coding"	0.0509843068682097	0.0237539239075518	2.1463530432545	4.45146293761674	0.0348713615548545	0	"4"	"Snx25"	"8"	46033261	46152159
"9701"	"SNX27"	"protein_coding"	-0.0130940212004142	0.0163683674774196	-0.799958897457404	0.637352930688834	0.424670967877773	0	"1"	"Snx27"	"3"	94497544	94582716
"9702"	"SNX29"	"protein_coding"	-0.0309867512865882	0.0150596569606605	-2.05760007465861	4.12416960099122	0.0422747633199797	0	"16"	"Snx29"	"16"	11322908	11755472
"9703"	"SNX3"	"protein_coding"	0.0564898907622354	0.0198214727466974	2.84993408331113	7.67598663149202	0.00559604878545476	0	"6"	"Snx3"	"10"	42502030	42535381
"9704"	"SNX30"	"protein_coding"	0.0473620602565284	0.0240590602952224	1.96857481860725	3.78134007094314	0.0518271373945279	0	"9"	"Snx30"	"4"	59805840	59904737
"9705"	"SNX31"	"protein_coding"	-0.0636159253427132	0.06037043579039	-1.05375958463496	1.1026777735035	0.293679195142121	0	"8"	"Snx31"	"15"	36504062	36555573
"9706"	"SNX4"	"protein_coding"	0.0612889867369749	0.0256572214740023	2.3887616513377	5.50951816132009	0.0189132566510335	0	"3"	"Snx4"	"16"	33251442	33300269
"9707"	"SNX5"	"protein_coding"	0.0876042227212214	0.0161265385992573	5.43230167974522	24.690857907185	6.73026700550245e-07	1	"20"	"Snx5"	"2"	144250123	144270906
"9708"	"SNX6"	"protein_coding"	0.0169612067356586	0.0129610917171984	1.30862485242291	1.68978962661727	0.193628703331691	0	"14"	"Snx6"	"12"	54746349	54795703
"9709"	"SNX8"	"protein_coding"	0.0880400909768429	0.0388963099826285	2.26345612260295	4.96396011600396	0.0258808724301942	0	"7"	"Snx8"	"5"	140340299	140389262
"9710"	"SNX9"	"protein_coding"	-0.179073505341769	0.0316432379398615	-5.65913974044316	26.4333980300969	2.72782927746476e-07	1	"6"	"Snx9"	"17"	5841329	5931954
"9711"	"SOAT1"	"protein_coding"	0.0454892691501547	0.0162898451165639	2.79249242854373	7.40367922861179	0.00650906145404012	0	"1"	"Soat1"	"1"	156424525	156474331
"9712"	"SOCS2"	"protein_coding"	-0.0152284159995747	0.0405653520337535	-0.375404507445256	0.140793846649331	0.70749309331583	0	"12"	"Socs2"	"10"	95385362	95417180
"9713"	"SOCS3"	"protein_coding"	-0.0290754855265544	0.0364288639183647	-0.798144174677287	0.633942497956525	0.425912856849151	0	"17"	"Socs3"	"11"	117966079	117970047
"9714"	"SOCS4"	"protein_coding"	0.0662203319924309	0.0417655661965506	1.58552458455358	2.47471929727195	0.115690095619865	0	"14"	"Socs4"	"14"	47276931	47296102
"9715"	"SOCS5"	"protein_coding"	0.0196047616683823	0.0201421538578962	0.973320023602975	0.941716649462577	0.33183675403611	0	"2"	"Socs5"	"17"	87107679	87137839
"9716"	"SOD1"	"protein_coding"	-0.119584616577589	0.0138203532417506	-8.65279016286863	51.9668245740858	5.64463161174099e-13	1	"21"	"Sod1"	"16"	90220754	90226329
"9717"	"SOD2"	"protein_coding"	-0.0543086383899944	0.0153105139341825	-3.54714666166393	11.6753797446948	0.000633326126075274	0	"6"	"Sod2"	"17"	13006846	13040063
"9718"	"SON"	"protein_coding"	-0.0188032194151227	0.0188947854704714	-0.995153898122225	0.984175357258778	0.32117014716098	0	"21"	"Son"	"16"	91647506	91679221
"9719"	"SORBS1"	"protein_coding"	0.107713904634758	0.0474690701908931	2.26913870867062	4.98814464182976	0.0255215592433323	0	"10"	"Sorbs1"	"19"	40294753	40513779
"9720"	"SORBS2"	"protein_coding"	-0.0252360086039675	0.0370850964591772	-0.680489226494178	0.460017431523482	0.4976158266438	0	"4"	"Sorbs2"	"8"	45507788	45827906
"9721"	"SORBS3"	"protein_coding"	-0.0587267962989839	0.0450620539084945	-1.30324277757596	1.68037553395828	0.194874560361778	0	"8"	"Sorbs3"	"14"	70180468	70211989
"9722"	"SORCS1"	"protein_coding"	-0.034203585305937	0.0429261895328198	-0.796799941438692	0.632352559260056	0.426493690649822	0	"10"	"Sorcs1"	"19"	50143299	50678646
"9723"	"SORD"	"protein_coding"	-0.0237743868914443	0.0351485682877198	-0.676397021262189	0.45571647410668	0.499632718722604	0	"15"	"Sord"	"2"	122234749	122265340
"9724"	"SORL1"	"protein_coding"	-0.012081116200676	0.0223332817493228	-0.540946750964729	0.291616870428214	0.589186259989415	0	"11"	"Sorl1"	"9"	41964720	42124297
"9725"	"SORT1"	"protein_coding"	-0.0385486018026978	0.0159073814135795	-2.42331536539323	5.59368127185132	0.0180253753338505	0	"1"	"Sort1"	"3"	108284082	108361511
"9726"	"SOS1"	"protein_coding"	0.0394087218636824	0.0238420293029954	1.65290971514456	2.67622106833356	0.101857174681579	0	"2"	"Sos1"	"17"	80393751	80480453
"9727"	"SOS2"	"protein_coding"	0.0395177025574148	0.0275993144117348	1.43183638433469	2.02253675288105	0.154980043889785	0	"14"	"Sos2"	"12"	69583762	69681852
"9728"	"SOX13"	"protein_coding"	0.0705884935749427	0.0222324086503623	3.17502681266128	9.4606323241571	0.00209928692607847	0	"1"	"Sox13"	"1"	133382303	133424377
"9729"	"SOX5"	"protein_coding"	0.00946609194647005	0.0377058544831345	0.251050986013436	0.0630014694739316	0.801813386141478	0	"12"	"Sox5"	"6"	143828425	144781977
"9730"	"SOX6"	"protein_coding"	-0.0714388399774726	0.0271342620821799	-2.63279096225688	6.53851917767946	0.0105563183878134	0	"11"	"Sox6"	"7"	115470872	116038796
"9731"	"SP1"	"protein_coding"	0.0391676947017573	0.0231229656869636	1.69388716101583	2.81837677523424	0.093190602706283	0	"12"	"Sp1"	"15"	102406143	102436404
"9735"	"SP110"	"protein_coding"	-0.0519629673213348	0.0188621415499252	-2.75488163333929	7.23241466033619	0.00715988412296387	0	"2"	"Sp110"	"1"	85576899	85598817
"9741"	"SP140"	"protein_coding"	0.0653146646484398	0.0217981336872753	2.99634205319914	8.5035345249248	0.00354457271236882	0	"2"	"Sp100"	"1"	85649988	85709998
"9742"	"SP2"	"protein_coding"	0.0652778153882849	0.0238375648869222	2.73844311270643	7.16417960991008	0.00743736973561398	0	"17"	"Sp2"	"11"	96953341	96982959
"9743"	"SP3"	"protein_coding"	0.0949913033849642	0.0265060289058917	3.58376215925162	11.8541124991639	0.000575341484190356	0	"2"	"Sp3"	"2"	72936427	72980446
"9744"	"SP4"	"protein_coding"	0.0507208488496523	0.0174105574929265	2.91322370752682	8.01149553960146	0.00464813351562373	0	"7"	"Sp4"	"12"	118234933	118301440
"9745"	"SPACA3"	"protein_coding"	-0.0117312343679555	0.0335184294689789	-0.349993557389455	0.122391327228911	0.726455236404316	0	"17"	"Spaca3"	"11"	80858365	80867814
"9746"	"SPACA7"	"protein_coding"	0.0476739387507591	0.0398036687130836	1.19772725208841	1.42168122485228	0.233126879847073	0	"13"	"Spaca7"	"8"	12573029	12600744
"9747"	"SPAG1"	"protein_coding"	0.187669764050225	0.0430927994813106	4.35501444113922	16.9987591425122	3.74042553557424e-05	0	"8"	"Spag1"	"15"	36178099	36235621
"9748"	"SPAG11A"	"protein_coding"	-0.0358957210449201	0.0524598729902787	-0.684251009368093	0.46637553477234	0.494659334653887	0	"8"	"Spag11b"	"8"	19140759	19143010
"9750"	"SPAG16"	"protein_coding"	-0.0555743413527935	0.0170054790018145	-3.26802563731747	10.0171867480035	0.00155086172056731	0	"2"	"Spag16"	"1"	69826970	70725132
"9751"	"SPAG17"	"protein_coding"	-0.0161145497964038	0.0478875878657975	-0.336507861735781	0.112951659234398	0.736808416334972	0	"1"	"Spag17"	"3"	99885406	100143322
"9752"	"SPAG5"	"protein_coding"	-0.044106478400243	0.0413483979684344	-1.06670344118082	1.12275104762583	0.289326852513541	0	"17"	"Spag5"	"11"	78301529	78322457
"9753"	"SPAG7"	"protein_coding"	-0.00779647557313748	0.00952211697571223	-0.818775445945866	0.667564746066304	0.413901937912882	0	"17"	"Spag7"	"11"	70663771	70669416
"9754"	"SPAG9"	"protein_coding"	-0.00659357837388004	0.019204659369157	-0.343332221995535	0.11764933980178	0.731598087511287	0	"17"	"Spag9"	"11"	93996091	94126085
"9755"	"SPARC"	"protein_coding"	0.0666239990913448	0.03994473276869	1.66790448886334	2.73404472667767	0.0982302236407074	0	"5"	"Sparc"	"11"	55394500	55423183
"9756"	"SPARCL1"	"protein_coding"	0.030051667573926	0.0402238118671771	0.747111379527119	0.555713318082127	0.455992586670591	0	"4"	"Sparcl1"	"5"	104079111	104113733
"9757"	"SPAST"	"protein_coding"	0.0764967674311515	0.0218456825840832	3.50168813158931	11.289278194441	0.000779559838082247	0	"2"	"Spast"	"17"	74338987	74391115
"9758"	"SPATA1"	"transcribed_unprocessed_pseudogene"	-0.0846606015290492	0.0201912112685765	-4.19294317725286	15.7830361457491	7.10365817117856e-05	0	"1"	"Spata1"	"3"	146457196	146499753
"9759"	"SPATA13"	"protein_coding"	0.0425515543411148	0.0220106525142431	1.93322548314184	3.62622365484033	0.0568757325592796	0	"13"	"Spata13"	"14"	60634001	60764556
"9760"	"SPATA17"	"protein_coding"	-0.0215836751961157	0.0171260123620441	-1.26028609228094	1.57256501207824	0.209834902472509	0	"1"	"Spata17"	"1"	187044648	187215465
"9761"	"SPATA20"	"protein_coding"	0.0340725355555101	0.0284810594400567	1.19632261669274	1.41613954116033	0.234039862199581	0	"17"	"Spata20"	"11"	94478904	94486179
"9762"	"SPATA21"	"protein_coding"	-0.00299373521387363	0.0222416014103395	-0.134600704267721	0.0180963352472077	0.892989325610302	0	"1"	"Spata21"	"4"	141088333	141112760
"9763"	"SPATA24"	"protein_coding"	-0.0752164499795666	0.04422530501439	-1.70075593498095	2.84087342085772	0.0918942509325207	0	"5"	"Spata24"	"18"	35656689	35662186
"9764"	"SPATA2L"	"protein_coding"	0.125970449440172	0.0382108732447607	3.2967173671553	10.1220682200957	0.00146504509557598	0	"16"	"Spata2l"	"8"	123229801	123236233
"9765"	"SPATA3"	"protein_coding"	-0.000111141484041244	0.0490682013452436	-0.00226504092251625	5.1263116915834e-06	0.998193482409276	0	"2"	"Spata3"	"1"	86016816	86029958
"9766"	"SPATA31A7"	"protein_coding"	-0.0313416212209186	0.020484052716728	-1.53004982238324	2.28254292863103	0.13083719742363	0	"9"	"Spata31"	"13"	64917406	64923194
"9767"	"SPATA33"	"protein_coding"	-0.0870344932721872	0.0420575401769138	-2.06941473291303	4.17043515967958	0.0411352332257879	0	"16"	"Spata33"	"8"	123212832	123222046
"9768"	"SPATA5"	"protein_coding"	-0.0163239294053165	0.0182394636392577	-0.894978587538161	0.796700904236573	0.372081578981432	0	"4"	"Spata5"	"3"	37419896	37579096
"9769"	"SPATA6"	"protein_coding"	-0.0237394978086942	0.0429294106880993	-0.552989137940231	0.30520666274208	0.580636573104685	0	"1"	"Spata6"	"4"	111719984	111829184
"9770"	"SPATA6L"	"protein_coding"	-0.032951507821566	0.0245805756622133	-1.3405506963867	1.77694118443749	0.182525380392642	0	"9"	"4430402I18Rik"	"19"	28893042	28967800
"9771"	"SPATA7"	"protein_coding"	-0.0158241555642174	0.0276525575501057	-0.572249258881188	0.326792374653223	0.567553986557078	0	"14"	"Spata7"	"12"	98628157	98669815
"9772"	"SPATS2"	"protein_coding"	-0.018936523125756	0.0182363747709385	-1.03839295713166	1.07013428503193	0.300915115968708	0	"12"	"Spats2"	"15"	99125916	99213215
"9773"	"SPATS2L"	"protein_coding"	-0.037799031442556	0.0182544406435587	-2.07067596211961	4.15592337083023	0.0414891467385786	0	"2"	"Spats2l"	"1"	57774162	57948394
"9774"	"SPC24"	"protein_coding"	0.0128465834700789	0.0189676871775898	0.677287818477788	0.457275746312085	0.498899916446856	0	"19"	"Spc24"	"9"	21755442	21760303
"9775"	"SPC25"	"protein_coding"	-0.00875976240644345	0.0254327446463168	-0.344428512465408	0.118512595072431	0.730653332546905	0	"2"	"Spc25"	"2"	69193895	69206194
"9776"	"SPCS1"	"protein_coding"	-0.0200971826276483	0.0102398073323755	-1.96265241867456	3.76008970178292	0.0524897625521882	0	"3"	"Spcs1"	"14"	30999826	31001672
"9777"	"SPCS2"	"protein_coding"	0.0961895741636378	0.0172675322519615	5.57054550471223	25.7533414055007	3.8795476382004e-07	1	"11"	"Spcs2"	"7"	99837569	99863462
"9778"	"SPCS3"	"protein_coding"	0.0663214399269889	0.0191993401894313	3.45436037242035	11.1129917525369	0.000857250970034011	0	"4"	"Arxes2"	"X"	135993824	135995355
"9779"	"SPCS3"	"protein_coding"	0.0663214399269889	0.0191993401894313	3.45436037242035	11.1129917525369	0.000857250970034011	0	"4"	"Arxes1"	"X"	136033367	136034946
"9780"	"SPDL1"	"protein_coding"	-0.038729894859574	0.0398551629966594	-0.971766063604365	0.938378719275931	0.332695142634952	0	"5"	"Spdl1"	"11"	34809190	34833641
"9781"	"SPDYA"	"protein_coding"	-0.022585114131723	0.0378403453404164	-0.596852748793503	0.355432432289717	0.551053954296981	0	"2"	"Spdya"	"17"	71552061	71589533
"9782"	"SPDYE1"	"protein_coding"	-0.0113944104894284	0.0299875335223686	-0.379971579887656	0.144229395669953	0.704112104295434	0	"7"	"Spdye4b"	"5"	143181017	143205075
"9783"	"SPDYE1"	"protein_coding"	-0.0113944104894284	0.0299875335223686	-0.379971579887656	0.144229395669953	0.704112104295434	0	"7"	"Spdye4a"	"5"	143216316	143226890
"9798"	"SPECC1"	"protein_coding"	0.0303670421069474	0.0155425858779785	1.95379599928561	3.72795875949412	0.0535087476570328	0	"17"	"Specc1"	"11"	61956763	62223013
"9799"	"SPECC1L"	"protein_coding"	0.0233564548044228	0.0335470311619282	0.696230157944037	0.482762471762783	0.487173687810092	0	"22"	"Specc1l"	"10"	75212073	75312743
"9801"	"SPEF2"	"protein_coding"	-0.0600669032219663	0.0338466618285567	-1.77467732346022	3.08831992448424	0.0788561878509297	0	"5"	"Spef2"	"15"	9578193	9748868
"9802"	"SPEG"	"protein_coding"	-0.00401598796332218	0.0227562870528099	-0.176478172999065	0.0311384080270329	0.85993195561542	0	"2"	"Speg"	"1"	75375297	75432320
"9803"	"SPEN"	"protein_coding"	-0.00592593926854319	0.0219371316611428	-0.270132821376999	0.0728010001179769	0.787301347821485	0	"1"	"Spen"	"4"	141467890	141538597
"9804"	"SPG11"	"protein_coding"	-0.00677318801120648	0.0142444933210912	-0.475495186703321	0.225755645860863	0.634688969863711	0	"15"	"Spg11"	"2"	122053520	122118386
"9805"	"SPG21"	"protein_coding"	-0.0371202863521579	0.014552672945277	-2.55075383688912	6.20358762952341	0.0127491636519749	0	"15"	"Spg21"	"9"	65460947	65488470
"9806"	"SPG7"	"protein_coding"	-0.0300821521052791	0.0100339570305971	-2.99803477467046	8.4303427947124	0.00369010772120109	0	"16"	"Spg7"	"8"	123062942	123097760
"9807"	"SPHK2"	"protein_coding"	0.0426881010461758	0.0202096996952628	2.11225805874701	4.30546347188424	0.0379901422779049	0	"19"	"Sphk2"	"7"	45709467	45718002
"9808"	"SPIB"	"protein_coding"	-0.0321191552796614	0.0280467703613475	-1.14519978114579	1.30071174854693	0.254083255476272	0	"19"	"Spib"	"7"	44525993	44532071
"9809"	"SPICE1"	"protein_coding"	-0.104257947521378	0.0300923572368965	-3.46459889136059	11.1676075836385	0.000832378948636089	0	"3"	"Spice1"	"16"	44347121	44388497
"9810"	"SPIDR"	"protein_coding"	-0.00780870997553472	0.0225687986137913	-0.345995819678367	0.119592196845133	0.729477206426218	0	"8"	"Spidr"	"16"	15889224	16146851
