"N"	"gene"	"beta"	"pval"	"varexp"
"gene139122"	32618	"Il1f5"	0.0129673209369024	0.892027066709474	0.0189252716911871
"gene139123"	32619	"Il1f6"	-0.00178677784395473	0.999999932743361	0
"gene139124"	32620	"Il1f8"	0.155651169145758	0.992744668877431	0.00120417292530771
"gene139125"	32621	"Il1f9"	0.0418849002268155	0.497024438360226	0.109822077200375
"gene139126"	32622	"Il1r1"	15.6634808267555	0.0338615014725401	0.343911240362486
"gene139127"	32623	"Il1r2"	-0.993588319569569	0.190782147481745	0.189007808402577
"gene139128"	32624	"Il1rap"	7.38560719491478	0.0256496813909463	0.371310239511956
"gene139129"	32625	"Il1rapl1"	0.034500179688143	0.665931111393807	0.0569685228948531
"gene139130"	32626	"Il1rapl2"	-0.0795116140559857	1	0
"gene139131"	32627	"Il1rl1"	-23.9564081298374	0.516091336899708	0.0848560145011471
"gene139132"	32628	"Il1rl2"	-9.36975318783738	0.0498491868462068	0.300238621566511
"gene139133"	32629	"Il1rn"	-0.608100059559261	1	0
"gene139134"	32630	"Il2"	-3.78604756531072	8.30065770357403e-06	0.652410716501228
"gene139135"	32631	"Il20"	-0.00506253722453841	1	0
"gene139136"	32632	"Il20ra"	0.166822892540347	0.168433106773144	0.206055102145168
"gene139137"	32633	"Il20rb"	1.44597864515577	0.104140525498852	0.290072422634257
"gene139138"	32634	"Il21"	0.701608100059559	1	0
"gene139139"	32635	"Il21r"	2.10687922353064	5.01194440004719e-11	0.866161439478603
"gene139140"	32636	"Il22"	-0.796302137766988	0.10905969787257	0.239789106185628
"gene139141"	32637	"Il22ra1"	0.0416914830256105	0.999999865486721	0
"gene139142"	32638	"Il22ra2"	-0.0117216381690003	0.912043043762484	0.0132809367274182
"gene139143"	32639	"Il23a"	-0.132754213864651	0.126503119103057	0.239946033399084
"gene139144"	32640	"Il23r"	14.4214098502798	0.0218847744046402	0.372504722730313
"gene139145"	32641	"Il24"	-0.0679545173932707	0.410713512635019	0.119574088773114
"gene139146"	32642	"Il25"	-0.0420368998572488	0.585359906647281	0.069824923223781
"gene139147"	32643	"Il27"	0.108100059559261	1	0
"gene139148"	32644	"Il27ra"	3.13259675037986	0.000853982108301463	0.592343408836367
"gene139149"	32645	"Il2ra"	-7.21227616833488	0.000205312912619108	0.59303916570654
"gene139150"	32646	"Il2rb"	3049.22195625514	1.95349566135697e-06	0.83329921057813
"gene139151"	32647	"Il2rg"	25.3058720889062	0.0132562643205144	0.396780437217715
"gene139152"	32648	"Il3"	-0.364060927482374	0.0671352763744924	0.350028695859473
"gene139153"	32649	"Il31"	0.0693865396069089	1	0
"gene139154"	32650	"Il31ra"	-0.0611359548078063	0.0274861972687845	0.380908518705605
"gene139155"	32651	"Il33"	-0.266509203375769	0.546719404406112	0.0775157572668662
"gene139156"	32652	"Il34"	0.0364176926642006	0.376289080139743	0.223471815894755
"gene139157"	32653	"Il3ra"	4.24197749106848	0.450071123958062	0.164154430662816
"gene139158"	32654	"Il4"	-42.8227376118788	0.132817405751274	0.232160042243783
"gene139159"	32655	"Il4i1"	0.707587538299781	0.247475238889598	0.417208331174738
"gene139160"	32656	"Il4ra"	-45.3140431894418	6.10688248138977e-07	0.734935348054489
"gene139161"	32657	"Il5"	-14.3515741333087	0.062836725008351	0.28833170683615
"gene139162"	32658	"Il5ra"	-0.0524121500893387	0.999999809769497	0
"gene139163"	32659	"Il6"	-4.5669592225171	0.052073238647683	0.298382032138004
"gene139164"	32660	"Il6ra"	-86.1821478906482	6.10113591752683e-08	0.805506333963305
"gene139165"	32661	"Il6st"	-15.2328969063744	2.64001338297262e-10	0.926086828315455
"gene139166"	32662	"Il7"	0.413179534737231	0.00340222206837307	0.447177568100238
"gene139167"	32663	"Il7r"	-459.79079155202	0.0980891422613872	0.260095503959563
"gene139168"	32664	"Il9"	-0.184633710541989	0.999999865486721	2.25211028295903e-15
"gene139169"	32665	"Il9r"	-44.1863160504949	0.0683333070682945	0.28188322378134
"gene139170"	32666	"Ildr1"	4.30256430581503	0.000132062436266773	0.647722003160011
"gene139171"	32667	"Ildr2"	0.0208457415128052	1	0
"gene139172"	32668	"Ilf2"	-7.73377010125072	1	6.45201872025772e-22
"gene139173"	32669	"Ilf3"	-12.6319648413136	0.517574483566628	0.0839718515339224
"gene139174"	32670	"Ilk"	4.55044782403882	0.902215072711595	0.0167011272736891
"gene139175"	32671	"Ilkap"	7.14055985705777	0.999999809769497	0
"gene139176"	32672	"Ilrun"	5.21280766902522	0.635364737850649	0.0687956193845262
"gene139177"	32673	"Iltifb"	0.0077260230345793	0.127644599395534	0.234222670852698
"gene139178"	32674	"Ilvbl"	21.1672786396921	0.00320745089544945	0.439437071154832
"gene139179"	32675	"Immp1l"	2.15723645026802	1	0
"gene139180"	32676	"Immp2l"	-1.25705878390793	0.851219068957465	0.0230436801403695
"gene139181"	32677	"Immt"	2.87415635056874	0.470889073518101	0.105403420397143
"gene139182"	32678	"Imp3"	25.7789166775554	3.08358447186165e-05	0.725213870572547
"gene139183"	32679	"Imp4"	2.67086893568747	0.645625815708623	0.0668596767304648
"gene139184"	32680	"Impa1"	18.708287147045	0.308889214105575	0.147351609598601
"gene139185"	32681	"Impa2"	0.428070553031416	0.000346173020576242	0.593447478698118
"gene139186"	32682	"Impact"	-6.5807270241103	0.237450551936578	0.203910254934594
"gene139187"	32683	"Impad1"	1.47460707281965	0.0199822654596955	0.340832504081442
"gene139188"	32684	"Impdh1"	60.7517824602503	2.80316452692033e-09	0.90428210821131
"gene139189"	32685	"Impdh2"	-11.1704827333509	3.58186238737665e-05	0.639301641431967
"gene139190"	32686	"Impdh2-ps"	-0.960835628130436	0.00122156668512209	0.808778999591953
"gene139191"	32687	"Impg1"	5.05419395642642	1.98643788464043e-06	0.73055314062068
"gene139192"	32688	"Impg2"	-0.720668984254322	0.169489985131647	0.206900499654794
"gene139193"	32689	"Ina"	-0.0469165269564271	0.540713557859344	0.0857160885039583
"gene139194"	32690	"Inafm1"	-1.19037666519012	0.0512535666689575	0.32444535509169
"gene139195"	32691	"Inafm2"	8.97835046679903	0.220521211907975	0.203166453710764
"gene139196"	32692	"Inava"	0.059261465157832	1	0
"gene139197"	32693	"Inca1"	-0.00460824121495395	0.264121885607669	0.1760203871793
"gene139198"	32694	"Incenp"	10.9156068219099	0.000763757272030718	0.532533415782279
"gene139199"	32695	"Inf2"	-4.40151492447819	0.000632992923496053	0.594162530398628
"gene139200"	32696	"Ing1"	9.69043108696899	0.334909717288182	0.139203740099727
"gene139201"	32697	"Ing2"	0.112697351013094	0.236862743785875	0.159510529120262
"gene139202"	32698	"Ing3"	-19.6961282746746	0.127528621639713	0.222137020507634
"gene139203"	32699	"Ing4"	1.70000618889051	0.802930426393137	0.0352613598676407
"gene139204"	32700	"Ing5"	-0.935611386517236	0.0466859704255043	0.389911047260788
"gene139205"	32701	"Inha"	0.141322891654014	0.428864140090676	0.120368814136524
"gene139206"	32702	"Inhba"	-0.527695056581298	1	0
"gene139207"	32703	"Inhbb"	0.142644431209053	1	0
"gene139208"	32704	"Inhbc"	-0.015485407980941	1	0
"gene139209"	32705	"Inhbe"	0.136390708755211	1	0
"gene139210"	32706	"Inip"	20.8864480922179	0.0145242401885866	0.359165004032843
"gene139211"	32707	"Inka1"	1.83493607854272	0.000430496112261867	0.5907166096908
"gene139212"	32708	"Inka2"	6.14290690287848	4.40961550817534e-08	0.849924977246656
"gene139213"	32709	"Inmt"	-0.0419103422788305	0.503336451164291	0.0883285461693805
"gene139214"	32710	"Ino80"	-1.76037514623042	0.0489919457745743	0.3669594052078
"gene139215"	32711	"Ino80b"	0.898663117695572	0.956329477471394	0.00700962402467769
"gene139216"	32712	"Ino80c"	10.9505573046201	0.661804376123448	0.0565320049769249
"gene139217"	32713	"Ino80d"	1.28488291472513	0.454005571713887	0.100060250644025
"gene139218"	32714	"Ino80dos"	0.970957000671959	0.0252533860461904	0.367837959895102
"gene139219"	32715	"Ino80e"	7.92119566275953	0.00629853395035092	0.418882775318471
"gene139220"	32716	"Inpp1"	11.5929201952164	0.00328467367156351	0.444657921059052
"gene139221"	32717	"Inpp4a"	-49.2495742433398	0.938870571466109	0.00951180434229658
"gene139222"	32718	"Inpp4b"	-209.613763389492	0.0677434460246829	0.28459460343482
"gene139223"	32719	"Inpp5a"	-2.610520686609	0.133612081261528	0.212572936420686
"gene139224"	32720	"Inpp5b"	50.1180023426663	0.186535110816493	0.277234146679705
"gene139225"	32721	"Inpp5d"	83.4109249523014	0.0300843742043797	0.452123848758536
"gene139226"	32722	"Inpp5e"	5.43353220349465	0.233453811411705	0.185647062713014
"gene139227"	32723	"Inpp5f"	-5.26788606545272	1.3430788902238e-06	0.782771516201807
"gene139228"	32724	"Inpp5j"	0.15897913914537	0.384216578663554	0.136817128410584
"gene139229"	32725	"Inpp5k"	21.89309112567	1	0
"gene139230"	32726	"Inppl1"	12.519911176866	1.96333508815618e-06	0.764382271733896
"gene139231"	32727	"Ins1"	-0.0519907596824508	0.989059571844886	0.00177042340755335
"gene139232"	32728	"Ins2"	-0.0452650387135199	1	0
"gene139233"	32729	"Insc"	0.133756181139289	0.635837351196892	0.0742954285705703
"gene139234"	32730	"Insig1"	-26.2175522506484	0.23455138636471	0.176444918677421
"gene139235"	32731	"Insig2"	5.60377328751269	0.0479640061673209	0.305908504509672
"gene139236"	32732	"Insl3"	0.339785586658725	0.999999809769497	0
"gene139237"	32733	"Insl5"	-0.0419892793329362	1	0
"gene139238"	32734	"Insl6"	2.69324395599917	0.0505808958777788	0.329263900891772
"gene139239"	32735	"Insm1"	0.00752231423224167	0.0724297686160331	0.270766175051346
"gene139240"	32736	"Insm2"	-0.389815366289458	0.999999809769497	0
"gene139241"	32737	"Insr"	-7.90594965683498	0.0316208434375932	0.342898407466113
"gene139242"	32738	"Insrr"	0.529532847162653	9.28846802539413e-06	0.769921848404889
"gene139243"	32739	"Insyn1"	-0.0151876116736152	1	0
"gene139244"	32740	"Insyn2a"	-0.258186399797619	0.100831797820409	0.240915732532743
"gene139245"	32741	"Insyn2b"	23.2547327322014	0.0163502898082776	0.354336528546123
"gene139246"	32742	"Ints1"	10.9736052049608	0.121495863250761	0.258276393274497
"gene139247"	32743	"Ints10"	-1.77635497319832	1	0
"gene139248"	32744	"Ints11"	21.5265795238521	0.0289636713537781	0.40671940169964
"gene139249"	32745	"Ints12"	-2.50744490768314	1	0
"gene139250"	32746	"Ints13"	-0.651937467867734	0.16376815834296	0.20593300900586
"gene139251"	32747	"Ints14"	5.93180651509554	0.0345144802545159	0.319107754793371
"gene139252"	32748	"Ints2"	-3.82549136390709	0.999999809769497	0
"gene139253"	32749	"Ints3"	9.18516495148259	0.257179134959653	0.171626689699227
"gene139254"	32750	"Ints4"	11.3690738170438	0.0035806864721499	0.494763046303522
"gene139255"	32751	"Ints5"	4.64283597801163	0.00257158892695359	0.501745037742526
"gene139256"	32752	"Ints6"	-1.6435318364401	0.153322652899038	0.221026908189813
"gene139257"	32753	"Ints6l"	-9.71336969245113	0.265237830448374	0.154155031220895
"gene139258"	32754	"Ints7"	-5.19136760233625	0.646256936904581	0.062950424328824
"gene139259"	32755	"Ints8"	-1.96401771834143	0.135601066518371	0.241518012928031
"gene139260"	32756	"Ints9"	3.66430380827278	0.152361388851057	0.206355106294326
"gene139261"	32757	"Intu"	-0.489478088432514	0.0249703325125213	0.330059192373435
"gene139262"	32758	"Invs"	6.04998983885092	0.0073055636059495	0.453585462558323
"gene139263"	32759	"Ip6k1"	-41.3441800563086	0.268244288248194	0.183385292411536
"gene139264"	32760	"Ip6k2"	-0.187909469922573	1	0
"gene139265"	32761	"Ip6k3"	-0.0422494258027617	0.256776081566941	0.158586852936133
"gene139266"	32762	"Ipcef1"	23.7454304786123	0.140225025202079	0.289726313135482
"gene139267"	32763	"Ipmk"	-25.9515788534746	0.0801539509923068	0.315615678192318
"gene139268"	32764	"Ipo11"	8.78707564026207	1	0
"gene139269"	32765	"Ipo13"	7.94436112248298	0.0402485025221555	0.326963658823902
"gene139270"	32766	"Ipo4"	-9.38028588445504	0.999999809769497	2.69049224368233e-17
"gene139271"	32767	"Ipo5"	20.4379864415552	0.00294752854828718	0.558909949614536
"gene139272"	32768	"Ipo7"	-5.64428119732878	0.867624277048283	0.0240975111491249
"gene139273"	32769	"Ipo8"	1.40559391590025	0.926462700710045	0.0116059639201528
"gene139274"	32770	"Ipo9"	7.43798698035062	0.706132603757182	0.048267854095061
"gene139275"	32771	"Ipp"	-4.13013698630136	0.999999809769497	0
"gene139276"	32772	"Ippk"	4.51188350742437	0.00866530771572844	0.418475808582161
"gene139277"	32773	"Iqank1"	0.534894570898657	0.028100505833682	0.408262190345938
"gene139278"	32774	"Iqca"	0.109476870693621	0.134030275790432	0.240870581391957
"gene139279"	32775	"Iqca1l"	-0.0199523525908278	1	0
"gene139280"	32776	"Iqcb1"	-2.28219254988691	0.134977370223935	0.211530145388234
"gene139281"	32777	"Iqcc"	-4.75418717794213	0.0555074916073938	0.386668913028718
"gene139282"	32778	"Iqcd"	-0.138744751580187	0.796238746858886	0.0474759661606318
"gene139283"	32779	"Iqce"	3.65051341019014	0.0404790982479926	0.378208974632176
"gene139284"	32780	"Iqcf1"	0.0393091125670042	1	0
"gene139285"	32781	"Iqcf2"	0.0726389144524645	0.740945042529765	0.0530583685832789
"gene139286"	32782	"Iqcf4"	-0.0201956893571492	0.16188752111186	0.199288341069459
"gene139287"	32783	"Iqcf5"	0.0195999009578612	0.660588437070537	0.0649280575511995
"gene139288"	32784	"Iqcf6"	0.0703459692223884	0.987153165849998	0.00233560497160461
"gene139289"	32785	"Iqcg"	0.567833338347554	0.00582920022765366	0.431204961437084
"gene139290"	32786	"Iqch"	0.450362602975015	0.092466295402859	0.299503157164767
"gene139291"	32787	"Iqcj"	-0.0544967242406194	1	0
"gene139292"	32788	"Iqck"	-0.429549386975376	0.176307384331471	0.188261643480246
"gene139293"	32789	"Iqcm"	0.0733270199191031	0.900789897319772	0.0169884769751588
"gene139294"	32790	"Iqcn"	-0.954385227929153	0.0277344113090943	0.442913893382211
"gene139295"	32791	"Iqgap1"	118.11202849727	0.0726494894607712	0.306846470795394
"gene139296"	32792	"Iqgap2"	10.9914729879058	0.592294880732928	0.0799669105472737
"gene139297"	32793	"Iqgap3"	-0.0580252267647007	0.051510292527013	0.390046034094767
"gene139299"	32794	"Iqsec1"	50.3865396069089	1	0
"gene139300"	32795	"Iqsec2"	0.113007232326088	0.762624638393355	0.0382989126532349
"gene139301"	32796	"Iqsec3"	0.187647634825726	0.196045352785464	0.256136107974959
"gene139302"	32797	"Iqub"	-0.128945801072067	0.999999809769497	1.74200142711261e-16
"gene139303"	32798	"Irak1"	12.3770101250745	1	0
"gene139304"	32799	"Irak1bp1"	-0.492568594102812	0.0884285287984186	0.243115217621874
"gene139305"	32800	"Irak2"	27.4859940481781	4.30564973222561e-05	0.663949984011699
"gene139306"	32801	"Irak3"	-20.1470661189154	9.22008391728209e-05	0.583346130206415
"gene139307"	32802	"Irak4"	20.9236001228777	0.939673297261878	0.0106708862458203
"gene139308"	32803	"Ireb2"	-10.166833742985	0.199295314233144	0.221598200812986
"gene139309"	32804	"Irf1"	161.809773775288	0.000712332617047236	0.553714030869651
"gene139310"	32805	"Irf2"	25.2024506822049	3.26984557400408e-05	0.64872175879949
"gene139311"	32806	"Irf2bp1"	3.59344326815905	0.0943135084547651	0.243378405723025
"gene139312"	32807	"Irf2bp2"	-49.459469902335	0.00446228491140556	0.427043530663959
"gene139313"	32808	"Irf2bpl"	26.3039861198936	0.0188570054939488	0.37866244005581
"gene139314"	32809	"Irf3"	7.34826358242323	0.154117406243413	0.225186591712507
"gene139315"	32810	"Irf4"	27.9235599592903	2.1105773467207e-06	0.763540455769201
"gene139316"	32811	"Irf5"	42.0757068404931	0.00131557561258052	0.631887150857843
"gene139317"	32812	"Irf6"	-5.32055939915264	5.00330608061585e-07	0.788266779085626
"gene139318"	32813	"Irf7"	-3.62436759845102	0.00151005047664056	0.48828632999114
"gene139319"	32814	"Irf8"	214.901792831609	2.98638455944971e-05	0.71626087862003
"gene139320"	32815	"Irf9"	13.0249001688326	4.71013050289458e-07	0.739399863234986
"gene139321"	32816	"Irgc1"	-0.550304410870052	3.85551400662698e-05	0.764117394364324
"gene139322"	32817	"Irgm1"	112.127742318888	8.68769988261516e-05	0.743861564377674
"gene139323"	32818	"Irgm2"	59.330698245849	0.000501555605341313	0.78255440676835
"gene139324"	32819	"Irgq"	1.29932326052489	0.279990254978313	0.142333946298535
"gene139325"	32820	"Irs1"	-0.134008338296605	0.999999809769497	0
"gene139326"	32821	"Irs2"	-12.1890722766712	0.166126951653537	0.258837396765039
"gene139327"	32822	"Irs3"	0.101569912901085	0.246880273229361	0.178902868427841
"gene139328"	32823	"Irs4"	0.111137608347004	0.742473184756086	0.048492481317571
"gene139329"	32824	"Irx1"	0.0125074449076831	1	0
"gene139330"	32825	"Irx2"	-0.101184664912327	0.701715276303008	0.0476652898948414
"gene139331"	32826	"Irx3"	-0.0553901131625968	1	0
"gene139332"	32827	"Irx3os"	0.0256242205967339	0.805534768447582	0.0361092503664883
"gene139333"	32828	"Irx4"	-0.00923168552709946	1	4.98681635844591e-19
"gene139334"	32829	"Irx5"	0.0125074449076831	0.999999932743361	0
"gene139335"	32830	"Irx6"	0.0205479452054795	1	0
"gene139336"	32831	"Isca1"	-52.9293328920307	0.00210232181503214	0.893214746337095
"gene139337"	32832	"Isca2"	8.778656907622	0.938074197762821	0.00965565823076083
"gene139338"	32833	"Iscu"	4.58371832419489	0.00555302656884772	0.490844091536431
"gene139339"	32834	"Isg15"	11.009519360268	8.02084435586858e-05	0.630941383951445
"gene139340"	32835	"Isg20"	29.2405972864766	6.4603243094774e-06	0.884841293208146
"gene139341"	32836	"Isg20l2"	1.74625671591194	0.341816955023653	0.180251003005358
"gene139342"	32837	"Isl1"	0.176784576942589	0.1254085607395	0.266398656552383
"gene139343"	32838	"Isl2"	0.0199523525908279	1	0
"gene139344"	32839	"Islr"	-0.216208849405972	0.666066609083571	0.0695687517523361
"gene139345"	32840	"Islr2"	0.10886015524059	0.409035406399851	0.134298355999308
"gene139346"	32841	"Ism1"	0.088162816710103	0.610829633170518	0.0814536608428762
"gene139347"	32842	"Ism2"	0.567789060274563	0.0178530318770078	0.403907965879259
"gene139348"	32843	"Isoc1"	-16.2123287671233	0.999999809769497	0
"gene139349"	32844	"Isoc2a"	0.347391873757075	0.212878498888277	0.183563843459019
"gene139350"	32845	"Isoc2b"	10.8237461308446	0.0233488581690138	0.580502459209328
"gene139351"	32846	"Ist1"	33.7048365875216	0.575255183267709	0.074429007163623
"gene139352"	32847	"Isx"	0.212819936065207	0.430956072003934	0.10318408119893
"gene139353"	32848	"Isy1"	-267.750998601737	0.000218813776299216	0.953077111883016
"gene139354"	32849	"Isyna1"	-6.4806177286159	0.200789726186689	0.207860616810581
"gene139355"	32850	"Itch"	31.0316572585011	0.00636269657689575	0.411706016441914
"gene139356"	32851	"Itfg1"	17.250446694461	1	0
"gene139357"	32852	"Itfg2"	3.16153969885205	0.0257776093336226	0.418583277937913
"gene139358"	32853	"Itga1"	38.6762700856531	0.122928905739116	0.332138715687706
"gene139359"	32854	"Itga10"	-0.196463728115635	0.0920779460236097	0.294234024813669
"gene139360"	32855	"Itga11"	0.218251170251628	0.94874258435439	0.00778335586614601
"gene139361"	32856	"Itga2"	20.4741372062332	3.36702004361336e-10	0.928023293478553
"gene139362"	32857	"Itga2b"	0.841137134662012	0.76974783689233	0.036488236753299
"gene139363"	32858	"Itga3"	0.551447547649666	0.0452300180424526	0.342139274370111
"gene139364"	32859	"Itga4"	-112.459965297263	7.07864462563917e-10	0.91883425489751
"gene139365"	32860	"Itga5"	20.7223033981202	0.030674765602549	0.352608172203352
"gene139366"	32861	"Itga6"	-25.7884690174839	5.58636202613818e-07	0.734688068225642
"gene139367"	32862	"Itga7"	-7.72224375706366	6.69765775252326e-08	0.767353506554765
"gene139368"	32863	"Itga8"	0.554794520547945	0.999999809769497	0
"gene139369"	32864	"Itga9"	-0.476474091721262	1	0
"gene139370"	32865	"Itgad"	8.87241817997998	5.84047802794357e-06	0.783206284742105
"gene139371"	32866	"Itgae"	-48.7030910521446	4.36781605294241e-12	0.969326203296709
"gene139372"	32867	"Itgal"	1179.58187607838	1.3769523627584e-06	0.801188895369643
"gene139373"	32868	"Itgam"	28.3421938102972	0.000137601004785263	0.679209959778827
"gene139374"	32869	"Itgav"	-27.1752483294288	0.000427067607777498	0.535141226359397
"gene139375"	32870	"Itgax"	106.956778146293	2.3426401336287e-06	0.800791233650675
"gene139376"	32871	"Itgb1"	-405.368881372066	0.000854360620190835	0.931113292954092
"gene139377"	32872	"Itgb1bp1"	24.0147522816059	0.0449869666600036	0.286039273658105
"gene139378"	32873	"Itgb1bp2"	-0.268448568629793	0.00537667918223889	0.510326554467831
"gene139379"	32874	"Itgb2"	1058.47409165839	5.8996797070813e-07	0.781666022007173
"gene139380"	32875	"Itgb2l"	-0.0566741621802928	0.00166512875615283	0.46899767230684
"gene139381"	32876	"Itgb3"	-155.010387417751	0.000196955275868732	0.670702695346415
"gene139382"	32877	"Itgb3bp"	0.72572960095295	0.999999809769497	0
"gene139383"	32878	"Itgb4"	5.21188416650702	0.00803891629558229	0.474299251928787
"gene139384"	32879	"Itgb5"	0.578033347577384	0.0329504098425464	0.350154042942806
"gene139385"	32880	"Itgb6"	-0.25302821327592	0.728065722387228	0.0458838340928208
"gene139386"	32881	"Itgb7"	-412.76570598615	0.0098662182472127	0.436907184671824
"gene139387"	32882	"Itgb8"	-0.00748230957199104	0.610375238149122	0.0772223915486566
"gene139388"	32883	"Itgbl1"	-0.0250148898153661	1	0
"gene139389"	32884	"Itih1"	0.0625372245384157	1	0
"gene139390"	32885	"Itih2"	0.228619494418415	0.00432748680565707	0.474872857436442
"gene139391"	32886	"Itih3"	0.120164277503887	0.231570921919954	0.180877453131807
"gene139392"	32887	"Itih4"	0.0560288385147221	0.909078443408667	0.0163680183918639
"gene139393"	32888	"Itih5"	42.8519770557045	0.43910576817549	0.160538035471499
"gene139394"	32889	"Itih5l-ps"	-0.0673019654556283	1	0
"gene139395"	32890	"Itk"	-297.017924111549	2.48875680844589e-05	0.666795913475677
"gene139396"	32891	"Itln1"	-0.0328105224182946	0.0366850028102857	0.31443971882709
"gene139397"	32892	"Itm2a"	-20.1754327303803	1.52009291508564e-11	0.895021694152601
"gene139398"	32893	"Itm2b"	273.635035624737	2.01434399914411e-05	0.661819479884583
"gene139399"	32894	"Itm2c"	23.8923966717761	1.7321979683133e-05	0.689554177899211
"gene139400"	32895	"Itpa"	3.7089345721926	0.105867435377937	0.266711025914651
"gene139401"	32896	"Itpa-ps1"	-0.43776057176891	1	0
"gene139402"	32897	"Itpa-ps2"	0.135860095897823	0.995709306822421	0.000762210085103402
"gene139403"	32898	"Itpa-ps3"	0.00863609291244788	1	0
"gene139404"	32899	"Itpk1"	76.2059411063964	0.00452807820002854	0.624508752207599
"gene139405"	32900	"Itpka"	0.105386388296699	0.393663737471928	0.114798516383434
"gene139406"	32901	"Itpkb"	-181.919588931933	5.70700659065995e-06	0.893548059288124
"gene139407"	32902	"Itpkc"	1.55807027992853	1	0
"gene139408"	32903	"Itpr1"	-26.5022242423012	0.444556988401711	0.111733645748035
"gene139409"	32904	"Itpr2"	-4.09607293142181	0.0682385356189956	0.302254268997865
"gene139410"	32905	"Itpr3"	15.2456002858695	0.864732564828926	0.0222892191423346
"gene139411"	32906	"Itpr3os"	0.0303752233472305	1	0
"gene139412"	32907	"Itprid1"	0.267421083978559	1	0
"gene139413"	32908	"Itprid2"	-1.63644879636397	0.00728054991766609	0.392621567019752
"gene139414"	32909	"Itprip"	-6.10205347031806	0.00109247320027197	0.54574749498786
"gene139415"	32910	"Itpripl1"	16.7767591995435	0.415258702338387	0.115652194211046
"gene139416"	32911	"Itpripl2"	4.61376695451167	0.261369672525459	0.230003494872051
"gene139417"	32912	"Itsn1"	2.20011223944195	0.015793615525149	0.366716698405378
"gene139418"	32913	"Itsn2"	1.71166310802467	0.12620665203951	0.241901662683496
"gene139419"	32914	"Ivd"	37.8773528349211	0.00194651978046826	0.756151807742792
"gene139420"	32915	"Ivl"	-0.00565812983918999	1	0
"gene139421"	32916	"Ivns1abp"	-163.472291344965	0.0296993260573965	0.327465728356421
"gene139422"	32917	"Iws1"	-1.00177792110406	0.0962930556128103	0.239647016147146
"gene139423"	32918	"Iyd"	0.03394877903514	1	0
"gene139424"	32919	"Izumo1"	-0.00485806834105511	0.947601916786733	0.00906078830758537
"gene139425"	32920	"Izumo1r"	120.621350494071	7.48688221872529e-08	0.899862535413544
"gene139426"	32921	"Izumo2"	-0.0190589636688505	0.999999849609582	0
"gene139427"	32922	"Izumo3"	-0.0195440400837513	0.957593961522932	0.00710587798437152
"gene139428"	32923	"Izumo4"	11.9280930599385	0.00100188018612532	0.603405221644664
"gene139429"	32924	"Jade1"	-7.01139887236774	0.326736144394254	0.145105796585714
"gene139430"	32925	"Jade2"	22.2287075640262	0.999999809769497	0
"gene139431"	32926	"Jade3"	1.23390096083335	0.653068858959712	0.0787658348115316
"gene139432"	32927	"Jag1"	-20.1809457709117	8.88979705885703e-05	0.588466423046297
"gene139433"	32928	"Jag2"	-3.67401182618986	0.394422736363748	0.156138500749179
"gene139434"	32929	"Jagn1"	8.02674478374908	0.0881031477386833	0.291071804404734
"gene139435"	32930	"Jak1"	566.925661830936	0.00223238435987407	0.493265999378609
"gene139436"	32931	"Jak2"	-6.44468511271198	0.00821473947140749	0.444251968661799
"gene139437"	32932	"Jak3"	71.0913526724817	0.0193333619879354	0.425379947338576
"gene139438"	32933	"Jakmip1"	-6.82245955590008	0.0663687222327719	0.291372074205616
"gene139439"	32934	"Jakmip2"	-0.353484216795712	1	0
"gene139440"	32935	"Jakmip3"	0.173317450863609	1	0
"gene139441"	32936	"Jam2"	-0.17540202501489	1	0
"gene139442"	32937	"Jam3"	0.0741731505667091	0.856324958125594	0.0347537033619091
"gene139443"	32938	"Jaml"	9.04577464050433	0.206909864426012	0.197627939184633
"gene139444"	32939	"Jarid2"	0.897715936207278	0.196464525287601	0.19857448614028
"gene139445"	32940	"Jazf1"	-0.0279223106111954	0.91289858134347	0.0186698301371824
"gene139446"	32941	"Jcad"	-1.46461558091438	0.265821977066929	0.155779391982094
"gene139447"	32942	"Jchain"	0.513996426444312	1	0
"gene139448"	32943	"Jdp2"	-0.382366115115864	0.00211612833581503	0.581195368209608
"gene139449"	32944	"Jhy"	-0.00415063277670883	0.178631650520035	0.208913423173997
"gene139450"	32945	"Jkamp"	11.1942780461514	0.865387983313227	0.0218089838233475
"gene139451"	32946	"Jmjd1c"	-11.3961462358029	0.00501495601835452	0.417529131083528
"gene139452"	32947	"Jmjd4"	7.95021245118695	0.572582865910921	0.13072329788596
"gene139453"	32948	"Jmjd6"	2.22105888996693	0.0579231117432242	0.271167031234418
"gene139454"	32949	"Jmjd7"	3.08008778684641	0.0390705355296277	0.338463469083448
"gene139455"	32950	"Jmjd8"	1.64634419442193	0.0887277219269192	0.312916743353359
"gene139456"	32951	"Jmy"	-37.7858746135524	0.030422123714242	0.872121003893035
"gene139457"	32952	"Josd1"	-0.997915425848718	1	0
"gene139458"	32953	"Josd2"	30.751622766001	0.0406834245000077	0.54276151729782
"gene139459"	32954	"Jph1"	0.0610482430017867	1	0
"gene139460"	32955	"Jph2"	-0.0157832042882668	1	0
"gene139461"	32956	"Jph3"	0.205730260764217	0.0429567774201844	0.331678960685547
"gene139462"	32957	"Jph4"	0.0768159815673407	0.162913530884428	0.229993584856978
"gene139463"	32958	"Jpt1"	124.467608679269	0.000844751493183694	0.504497286767502
